lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,28.161871,28.161871,25.254803,28.161871,34.000000,34.000000,34.000000,2.228811,2.565151,2.907609,2.565060,2.913134,3.836922,300.000000,New Disjunction,32,2855,282
17.740602,24.720209,24.398789,22.523181,24.412570,26.000000,26.000000,26.000000,0.475961,0.632825,0.670012,0.632837,0.674260,0.693427,300.000000,Old Disjunction,32,95,4
21.032539,27.397746,27.191736,25.840801,27.250252,31.000000,31.000000,31.000000,0.464319,0.567919,0.945951,0.567930,0.952518,1.135571,300.000000,Old Disjunction,32,1106,26
22.098028,28.942446,28.757034,26.168947,28.887032,34.000000,34.000000,34.000000,0.418781,0.785255,1.182833,0.785269,1.190243,1.644309,300.000000,Old Disjunction,32,1756,88
20.379674,25.620612,25.612918,24.592977,25.848466,29.000000,29.000000,29.000000,0.484385,0.587841,0.932180,0.587855,0.937335,1.095335,300.000000,Old Disjunction,32,1000,20
21.880610,27.569767,27.069515,26.265412,27.104774,30.000000,30.000000,30.000000,0.426239,0.595461,0.939462,0.595472,0.945454,1.066938,300.000000,Old Disjunction,32,892,24
20.738233,28.437974,28.194900,25.384712,28.273840,34.000000,34.000000,34.000000,0.399485,0.638342,0.996980,0.638346,1.005109,1.512674,300.000000,Old Disjunction,32,1708,110
22.078610,29.600000,29.471950,27.086204,29.472615,32.000000,32.000000,32.000000,0.433017,0.619469,1.017713,0.619482,1.024118,1.185190,300.000000,Old Disjunction,32,1216,26
25.541396,29.594937,29.589530,27.352031,30.063306,31.000000,31.000000,31.000000,0.374691,0.467927,0.487047,0.467941,0.491618,0.497312,300.000000,Old Disjunction,32,46,2
21.563526,28.638948,28.207059,26.532449,28.442656,31.000000,31.000000,31.000000,0.394859,0.500543,0.848792,0.500556,0.856438,0.939912,300.000000,Old Disjunction,32,815,14
22.597943,29.640000,29.250987,27.028970,29.250987,34.000000,34.000000,34.000000,0.407051,0.629118,1.022191,0.629133,1.029047,1.462345,300.000000,Old Disjunction,32,1631,74
