lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,28.161871,28.161871,25.254803,28.161871,34.000000,34.000000,34.000000,2.106074,2.443740,2.786960,2.443674,2.792491,3.716286,300.000000,New Disjunction,32,2855,282
20.570922,28.161871,28.161333,25.232510,28.262433,33.000000,33.000000,33.000000,0.422208,0.566229,0.915128,0.566230,0.922137,1.542340,300.000000,Old Disjunction,32,2186,176
22.057610,29.600000,29.368879,26.479434,29.565121,34.000000,34.000000,34.000000,0.409668,0.547557,0.930429,0.547569,0.936196,1.374046,300.000000,Old Disjunction,32,1605,92
20.287572,27.511628,27.064871,25.332189,27.199812,30.000000,30.000000,30.000000,0.495793,0.637685,1.011065,0.637698,1.016371,1.162708,300.000000,Old Disjunction,32,1005,22
20.482799,27.875000,27.698275,24.918140,27.888761,30.000000,30.000000,30.000000,0.432538,0.554297,0.944051,0.554312,0.950188,0.997377,300.000000,Old Disjunction,32,896,6
20.670937,28.378606,28.335960,25.789503,28.465464,34.000000,34.000000,34.000000,0.445471,0.677198,0.895359,0.677212,0.904372,1.660573,300.000000,Old Disjunction,32,2062,234
20.762581,27.666667,27.350159,25.589770,27.885325,30.000000,30.000000,30.000000,0.432043,0.598358,0.968606,0.598373,0.975724,1.017960,300.000000,Old Disjunction,32,820,8
21.187989,28.161871,27.937338,25.485113,27.937338,34.000000,34.000000,34.000000,0.531575,0.808906,1.134221,0.808919,1.139813,1.921154,300.000000,Old Disjunction,32,2267,202
20.570922,28.208845,28.208845,24.749840,28.301210,34.000000,34.000000,34.000000,0.399286,0.915511,1.286631,0.915525,1.293563,2.081883,300.000000,Old Disjunction,32,2431,222
20.856953,28.161871,22.169437,25.718989,25.782608,34.000000,34.000000,34.000000,0.449786,0.833618,1.179235,0.833633,1.186851,2.029722,300.000000,Old Disjunction,32,2446,212
20.777192,28.160000,28.152026,24.816533,28.152026,34.000000,34.000000,34.000000,0.411307,0.728555,1.090237,0.728568,1.097876,1.928987,300.000000,Old Disjunction,32,2660,254
