lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,22.936206,22.936206,25.254803,25.254803,34.000000,34.000000,34.000000,1.614549,1.951669,2.295174,1.951556,2.300629,3.199243,300.000000,New Disjunction,8,2751,278
21.552619,23.338255,23.338255,26.063501,26.063503,35.000000,35.000000,35.000000,0.315293,0.665610,1.019522,0.665612,1.024991,1.709354,300.000000,New Disjunction,8,2146,218
20.529481,23.229446,23.229446,25.287654,25.287654,35.000000,35.000000,35.000000,0.309330,0.613329,0.904222,0.613342,0.912468,1.742405,300.000000,New Disjunction,8,2329,246
19.570922,22.238572,22.175956,24.235232,24.235232,33.000000,33.000000,33.000000,0.327854,0.577865,0.932808,0.577879,0.939082,1.505719,300.000000,New Disjunction,8,1909,146
19.570922,22.270463,22.265503,24.235232,24.235232,33.000000,33.000000,33.000000,0.317263,0.541622,0.895663,0.541633,0.901905,1.533927,300.000000,New Disjunction,8,2146,180
20.220316,22.663734,22.663734,24.473369,24.473400,34.000000,34.000000,34.000000,0.314709,0.604743,0.955140,0.604756,0.961638,1.760263,300.000000,New Disjunction,8,2466,266
20.670372,22.936206,22.936206,25.529813,25.529874,34.000000,34.000000,34.000000,0.307307,0.629895,1.013580,0.629906,1.021824,1.491735,300.000000,New Disjunction,8,1788,134
21.573782,23.936206,23.936206,26.447208,26.447208,35.000000,35.000000,35.000000,0.308187,0.648388,1.010235,0.648403,1.016634,1.689791,300.000000,New Disjunction,8,2112,164
21.570922,23.936206,23.936206,25.640900,25.640902,35.000000,35.000000,35.000000,0.318195,0.657207,0.955581,0.657221,0.961506,1.568606,300.000000,New Disjunction,8,1994,178
20.595282,22.936206,22.936206,24.918191,24.918191,34.000000,34.000000,34.000000,0.316086,0.565653,0.808106,0.565667,0.815483,1.346471,300.000000,New Disjunction,8,1793,168
20.570922,22.936206,22.936206,25.036275,25.036275,34.000000,35.000000,34.000000,0.326239,0.564994,0.910770,0.565009,0.916367,1.594797,300.000000,New Disjunction,8,2116,172
