instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.877432,0.939230,0.992747,1.013590,342,1914,60.000000,64,6,6,GUROBI,1,2,0,0,0,0,0,0,0,0,0
1,0,NoBasis,64,20.796852,30.168224,29.472295,29.710872,34.000000,34.000000,0.098442,0.169899,0.184238,0.207929,160,1036,60.000000,64,6,0,GUROBI,1,3,1,0,5,6,33,1,1,1,0
10,0,NoBasis,64,20.570922,30.168224,27.769655,28.951086,34.000000,34.000000,0.102757,0.187252,0.229555,0.238986,227,1343,60.000000,64,6,0,GUROBI,1,2,0,0,2,6,33,1,1,1,0
11,0,NoBasis,64,20.570922,30.168224,29.592789,29.806255,34.000000,34.000000,0.102217,0.177547,0.222441,0.240652,309,1601,60.000000,64,6,0,GUROBI,1,2,0,0,3,6,32,1,1,1,0
12,0,NoBasis,64,20.570922,30.168224,29.629491,29.765962,34.000000,34.000000,0.100098,0.159259,0.182568,0.209314,215,1255,60.000000,64,6,0,GUROBI,1,2,0,0,0,6,32,1,1,1,0
13,0,NoBasis,64,20.434181,29.761824,29.150747,29.348503,34.000000,34.000000,0.099960,0.167370,0.212149,0.224517,306,1589,60.000000,64,6,0,GUROBI,1,3,1,0,5,6,33,1,1,1,0
14,0,NoBasis,64,20.724606,30.328088,29.345909,29.685149,34.000000,34.000000,0.097465,0.156363,0.210276,0.230451,333,1680,60.000000,64,6,0,GUROBI,1,3,1,0,5,6,33,1,1,1,0
15,0,NoBasis,64,20.570922,30.168224,28.544455,29.012250,34.000000,34.000000,0.108207,0.189388,0.207996,0.236912,213,1218,60.000000,64,6,0,GUROBI,1,2,0,0,0,6,32,1,1,1,0
16,0,NoBasis,64,20.611128,30.276423,29.912589,30.058548,34.000000,34.000000,0.100788,0.165136,0.247886,0.251770,420,2069,60.000000,64,6,0,GUROBI,1,2,0,0,4,6,32,1,1,1,0
17,0,NoBasis,64,20.570922,30.153846,27.873922,28.612445,34.000000,34.000000,0.100142,0.179028,0.233696,0.240605,349,1751,60.000000,64,6,0,GUROBI,1,2,0,0,0,6,32,1,1,1,0
18,0,NoBasis,64,20.970211,30.142356,29.167899,29.647566,34.000000,34.000000,0.101123,0.166170,0.207237,0.212535,213,1226,60.000000,64,6,0,GUROBI,1,3,1,0,3,6,32,1,1,1,0
19,0,NoBasis,64,20.570922,30.168224,28.191884,29.021970,35.000000,35.000000,0.118041,0.175492,0.235867,0.268121,407,2199,60.000000,64,6,0,GUROBI,1,2,0,0,2,6,28,1,1,1,0
2,0,NoBasis,64,20.570922,30.168224,29.798686,29.938971,34.000000,34.000000,0.102345,0.160425,0.199006,0.213029,237,1289,60.000000,64,6,0,GUROBI,1,2,0,0,0,6,31,1,1,1,0
20,0,NoBasis,64,20.570922,30.276423,29.912589,30.072533,34.000000,34.000000,0.097276,0.163720,0.197037,0.241939,354,1851,60.000000,64,6,0,GUROBI,1,3,1,0,1,6,32,1,1,1,0
3,0,NoBasis,64,20.570922,30.168224,29.511821,29.796893,34.000000,34.000000,0.098489,0.174448,0.180024,0.212313,165,1009,60.000000,64,6,0,GUROBI,1,2,0,0,2,6,32,1,1,1,0
4,0,NoBasis,64,20.570922,30.091075,28.817763,29.123993,34.000000,34.000000,0.101524,0.179356,0.225695,0.265873,339,2126,60.000000,64,6,0,GUROBI,1,2,0,0,1,6,31,1,1,1,0
5,0,NoBasis,64,20.570922,30.327890,29.912589,30.078475,34.000000,34.000000,0.101843,0.167067,0.257431,0.259134,415,2206,60.000000,64,6,0,GUROBI,1,2,0,0,1,6,33,1,1,1,0
6,0,NoBasis,64,20.570922,30.168224,29.332275,29.630734,34.000000,34.000000,0.100735,0.168335,0.220571,0.235871,322,1610,60.000000,64,6,0,GUROBI,1,2,0,0,0,6,32,1,1,1,0
7,0,NoBasis,64,20.570922,29.338255,27.790311,28.546580,34.000000,34.000000,0.104707,0.179216,0.244198,0.247409,327,1598,60.000000,64,6,0,GUROBI,1,2,0,0,4,6,31,1,1,1,0
8,0,NoBasis,64,20.570922,30.168224,29.889438,30.035189,34.000000,34.000000,0.101720,0.164311,0.223509,0.244714,456,2140,60.000000,64,6,0,GUROBI,1,2,0,0,2,6,32,1,1,1,0
9,0,NoBasis,64,20.570922,30.168224,29.669912,29.844901,34.000000,34.000000,0.101983,0.163605,0.181419,0.219370,236,1362,60.000000,64,6,0,GUROBI,1,2,0,0,2,6,32,1,1,1,0
