lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,28.161871,28.161871,25.254803,28.161871,34.000000,34.000000,34.000000,2.103800,2.441310,2.784899,2.441189,2.790413,3.718933,300.000000,New,32,2855,282
20.570922,28.161871,25.422470,25.232510,25.437230,33.000000,33.000000,33.000000,0.137358,0.283184,0.631951,0.283198,0.639106,1.201155,300.000000,Farkas,32,1940,154
22.057610,29.600000,27.877455,26.479434,28.209858,34.000000,34.000000,34.000000,0.139442,0.279912,0.664860,0.279926,0.670938,1.217879,300.000000,Farkas,32,1762,110
20.287572,27.511628,24.305205,25.332189,25.513736,30.000000,30.000000,30.000000,0.142314,0.285121,0.658128,0.285134,0.663457,0.889560,300.000000,Farkas,32,1146,36
20.482799,27.875000,25.123390,24.918138,25.214783,30.000000,30.000000,30.000000,0.140043,0.263857,0.655619,0.263869,0.661820,0.827312,300.000000,Farkas,32,1125,26
20.670937,28.378606,27.055918,25.789503,27.107108,34.000000,34.000000,34.000000,0.142654,0.376411,0.595180,0.376425,0.604144,1.153954,300.000000,Farkas,32,1370,110
20.762581,27.666667,25.465757,25.589770,25.675952,30.000000,30.000000,30.000000,0.137600,0.306099,0.676280,0.306113,0.683473,0.774385,300.000000,Farkas,32,899,14
21.187989,28.161871,26.472628,25.485113,26.635866,34.000000,34.000000,34.000000,0.141261,0.419950,0.745243,0.419963,0.750858,1.350378,300.000000,Farkas,32,1910,138
20.570922,28.208845,24.959179,24.749840,25.189298,34.000000,34.000000,34.000000,0.143390,0.661949,1.034654,0.661961,1.041434,1.690635,300.000000,Farkas,32,2089,206
20.856953,28.161871,25.946234,25.718989,26.133311,34.000000,34.000000,34.000000,0.143109,0.528108,0.874609,0.528122,0.882298,1.614033,300.000000,Farkas,32,2212,210
20.777192,28.160000,24.851508,24.816533,24.897490,34.000000,34.000000,34.000000,0.139819,0.458438,0.819000,0.458452,0.826664,1.500919,300.000000,Farkas,32,2158,172
