instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,3,New,4,20.570922,22.537880,22.537880,26.557393,34.000000,34.000000,0.034827,0.182096,0.203784,0.222135,177,1176,3600.000000,4,6,6,GUROBI,1,0,0,0
1,3,New,4,20.984434,23.037880,23.037880,25.980774,34.500000,34.500000,0.037905,0.156872,0.238973,0.243048,407,2077,3600.000000,4,6,6,GUROBI,1,0,0,0
2,3,New,4,20.859355,22.927973,22.878197,25.728136,35.000000,35.000000,0.036381,0.148549,0.199622,0.217261,312,1767,3600.000000,4,6,6,GUROBI,1,0,0,0
3,3,New,4,20.670372,22.537880,22.537880,25.152051,34.000000,34.000000,0.036121,0.136331,0.188612,0.194529,300,1515,3600.000000,4,6,6,GUROBI,1,0,0,0
4,3,New,4,20.570922,22.537880,22.537880,26.168483,34.000000,34.000000,0.034704,0.134595,0.210795,0.212826,402,2100,3600.000000,4,6,6,GUROBI,1,0,0,0
5,3,New,4,20.570922,22.537880,22.537880,26.451592,34.000000,34.000000,0.038550,0.169942,0.226950,0.251399,401,2128,3600.000000,4,6,6,GUROBI,1,0,0,0
6,3,New,4,21.034315,22.957251,22.957251,26.922415,34.500000,34.500000,0.037348,0.201886,0.277125,0.279842,331,2222,3600.000000,4,6,6,GUROBI,1,0,0,0
7,3,New,4,20.589544,22.537880,22.537880,26.177121,33.500000,33.500000,0.036483,0.162787,0.258198,0.258805,501,2455,3600.000000,4,6,6,GUROBI,1,0,0,0
8,3,New,4,21.570922,23.537880,23.537880,27.000506,35.000000,35.000000,0.034752,0.145560,0.235955,0.252642,491,2362,3600.000000,4,6,6,GUROBI,1,0,0,0
9,3,New,4,20.570922,22.585382,22.585382,25.980211,34.000000,34.000000,0.038035,0.132567,0.191756,0.193275,328,1649,3600.000000,4,6,6,GUROBI,1,0,0,0
10,3,New,4,21.070922,22.986545,22.986545,25.875362,34.500000,34.500000,0.038034,0.109640,0.167987,0.170876,360,1577,3600.000000,4,6,6,GUROBI,1,0,0,0
11,3,New,4,19.570922,21.539617,21.539617,24.813533,33.000000,33.000000,0.045050,0.115833,0.156140,0.162356,269,1276,3600.000000,4,6,6,GUROBI,1,0,0,0
12,3,New,4,21.070922,22.889533,22.889533,26.677535,34.500000,34.500000,0.035303,0.203285,0.249051,0.281154,353,2068,3600.000000,4,6,6,GUROBI,1,0,0,0
13,3,New,4,20.408269,22.489717,22.489717,25.481291,34.000000,34.000000,0.036424,0.121156,0.196703,0.200769,426,2031,3600.000000,4,6,6,GUROBI,1,0,0,0
14,3,New,4,20.670372,22.537880,22.537880,25.934654,34.000000,34.000000,0.036322,0.186562,0.224875,0.230241,209,1362,3600.000000,4,6,6,GUROBI,1,0,0,0
15,3,New,4,19.763965,21.527547,21.382983,24.975843,33.000000,33.000000,0.036034,0.166737,0.285170,0.290586,588,2762,3600.000000,4,6,6,GUROBI,1,0,0,0
16,3,New,4,20.409089,22.489921,22.489921,25.621341,34.000000,34.000000,0.037290,0.145212,0.269312,0.270824,535,2755,3600.000000,4,6,6,GUROBI,1,0,0,0
17,3,New,4,21.070922,23.037880,23.037880,26.441979,34.500000,34.500000,0.038086,0.117258,0.166181,0.166500,250,1254,3600.000000,4,6,6,GUROBI,1,0,0,0
18,3,New,4,20.524059,22.454355,22.454355,25.733248,34.000000,34.000000,0.038204,0.185669,0.191812,0.224598,184,1149,3600.000000,4,7,7,GUROBI,1,0,0,0
19,3,New,4,20.589544,22.489717,22.489717,25.861625,34.000000,34.000000,0.034899,0.132300,0.153153,0.177269,238,1294,3600.000000,4,6,6,GUROBI,1,0,0,0
20,3,New,4,21.070922,23.037880,23.037880,27.114050,34.500000,34.500000,0.036231,0.120986,0.155909,0.176551,272,1529,3600.000000,4,6,6,GUROBI,1,0,0,0
21,3,New,4,20.559083,22.537880,22.537880,26.225188,34.000000,34.000000,0.035259,0.179239,0.227268,0.240854,307,1669,3600.000000,4,6,6,GUROBI,1,0,0,0
22,3,New,4,20.070922,22.201024,22.201024,25.470850,34.000000,34.000000,0.036117,0.129361,0.220554,0.232624,447,2318,3600.000000,4,6,6,GUROBI,1,0,0,0
23,3,New,4,20.722160,22.537880,22.537880,25.486726,34.000000,34.000000,0.036798,0.133543,0.168602,0.193254,362,1697,3600.000000,4,6,6,GUROBI,1,0,0,0
24,3,New,4,20.172424,22.037880,22.037880,25.557182,33.500000,33.500000,0.034349,0.133188,0.228700,0.230024,492,2449,3600.000000,4,6,6,GUROBI,1,0,0,0
25,3,New,4,20.853041,22.957251,22.957251,26.194392,34.500000,34.500000,0.035018,0.142847,0.206998,0.210928,378,1819,3600.000000,4,6,6,GUROBI,1,0,0,0
26,3,New,4,20.559083,22.436555,22.436555,25.354725,34.000000,34.000000,0.033276,0.121656,0.159180,0.181555,308,1502,3600.000000,4,6,6,GUROBI,1,0,0,0
27,3,New,4,20.559083,22.537880,22.537880,25.516219,34.000000,34.000000,0.036187,0.135080,0.167720,0.206111,352,1724,3600.000000,4,6,6,GUROBI,1,0,0,0
28,3,New,4,20.070922,22.039617,22.039617,25.425684,33.500000,33.500000,0.037117,0.141703,0.162950,0.181557,219,1091,3600.000000,4,6,6,GUROBI,1,0,0,0
29,3,New,4,20.722160,22.537880,22.537880,25.876074,34.000000,34.000000,0.035165,0.149040,0.183424,0.207103,286,1560,3600.000000,4,6,6,GUROBI,1,0,0,0
30,3,New,4,20.689603,22.537880,22.537880,26.294350,34.000000,34.000000,0.040647,0.185055,0.254827,0.260777,392,1984,3600.000000,4,7,7,GUROBI,1,0,0,0
31,3,New,4,20.570922,22.701024,22.701024,25.998928,34.500000,34.500000,0.036734,0.136292,0.244270,0.262991,528,2748,3600.000000,4,6,6,GUROBI,1,0,0,0
32,3,New,4,20.551632,22.486545,22.486545,25.855438,34.000000,34.000000,0.037967,0.140853,0.217323,0.233420,466,2386,3600.000000,4,6,6,GUROBI,1,0,0,0
33,3,New,4,20.559083,22.537880,22.537880,25.766691,34.000000,34.000000,0.037946,0.124047,0.167516,0.173810,281,1381,3600.000000,4,6,6,GUROBI,1,0,0,0
34,3,New,4,20.570922,22.585382,22.585382,26.587574,34.000000,34.000000,0.035123,0.195981,0.311206,0.311914,504,2561,3600.000000,4,6,6,GUROBI,1,0,0,0
35,3,New,4,20.686354,22.537880,22.334047,26.102516,34.000000,34.000000,0.042626,0.183991,0.235200,0.236147,289,1560,3600.000000,4,7,7,GUROBI,1,0,0,0
36,3,New,4,20.263965,22.065719,21.975190,24.990474,33.500000,33.500000,0.039772,0.133887,0.165695,0.183157,236,1346,3600.000000,4,6,6,GUROBI,1,0,0,0
37,3,New,4,20.070922,22.039617,22.039617,25.417203,33.500000,33.500000,0.035807,0.147760,0.206797,0.207326,268,1616,3600.000000,4,6,6,GUROBI,1,0,0,0
38,3,New,4,21.570922,23.389533,23.389533,26.741336,35.000000,35.000000,0.036383,0.149896,0.214121,0.217135,289,1686,3600.000000,4,6,6,GUROBI,1,0,0,0
39,3,New,4,20.222160,21.989717,21.989717,25.560323,33.500000,33.500000,0.033070,0.174700,0.247821,0.260017,434,2291,3600.000000,4,6,6,GUROBI,1,0,0,0
40,3,New,4,20.570922,22.616867,22.616867,26.476809,34.500000,34.500000,0.036756,0.154517,0.194637,0.210205,258,1563,3600.000000,4,6,6,GUROBI,1,0,0,0
41,3,New,4,20.589544,22.537880,22.537880,25.671943,34.000000,34.000000,0.036754,0.118317,0.131226,0.154892,199,1060,3600.000000,4,6,6,GUROBI,1,0,0,0
42,3,New,4,19.608348,21.565719,21.565719,24.899321,33.000000,33.000000,0.037006,0.123520,0.168122,0.180303,304,1525,3600.000000,4,6,6,GUROBI,1,0,0,0
43,3,New,4,20.517771,22.306402,22.306402,26.137900,33.500000,33.500000,0.035487,0.179536,0.252894,0.258995,346,1888,3600.000000,4,6,6,GUROBI,1,0,0,0
44,3,New,4,20.017771,21.701468,21.701468,24.592703,32.500000,32.500000,0.035255,0.140422,0.192719,0.195650,280,1504,3600.000000,4,6,6,GUROBI,1,0,0,0
45,3,New,4,19.908269,22.037880,22.037880,25.689885,33.500000,33.500000,0.037008,0.169150,0.195830,0.219832,240,1460,3600.000000,4,6,6,GUROBI,1,0,0,0
46,3,New,4,20.551632,22.585382,22.585382,25.659333,34.000000,34.000000,0.035473,0.150228,0.213924,0.223626,341,1923,3600.000000,4,6,6,GUROBI,1,0,0,0
47,3,New,4,20.546550,22.537880,22.537880,25.702053,34.000000,34.000000,0.035177,0.148116,0.188734,0.210282,281,1569,3600.000000,4,6,6,GUROBI,1,0,0,0
48,3,New,4,20.722160,22.537880,22.537880,26.178766,34.000000,34.000000,0.037736,0.124246,0.165050,0.185554,346,1509,3600.000000,4,6,6,GUROBI,1,0,0,0
49,3,New,4,20.570922,22.537880,22.537880,25.928181,33.500000,33.500000,0.038348,0.156323,0.161543,0.185905,152,860,3600.000000,4,6,6,GUROBI,1,0,0,0
50,3,New,4,20.409089,22.489921,22.489921,25.938632,34.000000,34.000000,0.036175,0.140177,0.191712,0.192295,257,1421,3600.000000,4,6,6,GUROBI,1,0,0,0
51,3,New,4,20.069559,21.806402,21.806402,24.625211,33.000000,33.000000,0.036942,0.133654,0.205085,0.209089,363,1729,3600.000000,4,6,6,GUROBI,1,0,0,0
52,3,New,4,21.270160,23.457251,23.457251,26.273417,35.000000,35.000000,0.036119,0.162422,0.218452,0.219935,323,1702,3600.000000,4,6,6,GUROBI,1,0,0,0
53,3,New,4,20.570922,22.486545,22.486545,25.933910,34.000000,34.000000,0.037791,0.129706,0.190439,0.190978,330,1712,3600.000000,4,6,6,GUROBI,1,0,0,0
