instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,20.570922,22.537880,22.537880,26.557393,34.000000,34.000000,0.568260,0.708065,0.729926,0.748064,177,1176,60.000000,4,6,6,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,New,4,25.406077,25.716770,25.593831,30.433824,33.000000,33.000000,0.031733,0.134365,0.146967,0.147698,70,452,60.000000,4,4,4,GUROBI,1,0,0,0,0,0,0,0,0,0,0
10,0,New,4,15.449673,17.404263,17.312821,20.348103,22.000000,22.000000,0.031372,0.156204,0.031372,0.158479,7,236,60.000000,4,5,5,GUROBI,1,0,0,0,0,0,0,0,0,0,0
11,0,New,4,32.529612,33.139869,33.139869,37.811522,45.000000,45.000000,0.036292,0.166781,0.206661,0.210544,225,1323,60.000000,4,6,6,GUROBI,1,0,0,0,0,0,0,0,0,0,0
12,0,New,4,28.933645,30.366712,30.366712,33.115038,48.000000,48.000000,0.044433,0.159473,0.225712,0.263862,454,2430,60.000000,4,7,7,GUROBI,1,0,0,0,0,0,0,0,0,0,0
13,0,New,4,27.004133,28.607056,28.570023,30.689585,46.000000,46.000000,0.040918,0.168544,0.241179,0.269199,532,2346,60.000000,4,8,8,GUROBI,1,0,0,0,0,0,0,0,0,0,0
14,0,New,4,21.130731,24.260437,24.118075,25.955632,42.000000,42.000000,0.048577,0.165253,0.206306,0.257532,450,2135,60.000000,4,9,9,GUROBI,1,0,0,0,0,0,0,0,0,0,0
15,0,New,4,41.481732,43.619468,43.551721,45.046454,61.000000,61.000000,0.057212,0.140879,0.196844,0.204386,396,1427,60.000000,5,10,10,GUROBI,1,1,0,0,0,0,0,0,0,0,0
16,0,New,4,35.409570,35.717855,35.717855,39.972180,45.000000,45.000000,0.031142,0.157844,0.218131,0.218197,304,1631,60.000000,4,5,5,GUROBI,1,0,0,0,0,0,0,0,0,0,0
17,0,New,4,17.609444,19.608057,19.369957,22.816970,33.000000,33.000000,0.041211,0.153219,0.172741,0.197469,206,1258,60.000000,4,8,8,GUROBI,1,0,0,0,0,0,0,0,0,0,0
18,0,New,4,30.445238,32.006430,31.954731,33.400200,40.000000,40.000000,0.039793,0.137968,0.189084,0.191394,267,1345,60.000000,4,8,8,GUROBI,1,0,0,0,0,0,0,0,0,0,0
19,0,New,4,43.023187,49.829239,47.148942,50.486797,73.000000,73.000000,0.078154,0.163632,0.194653,0.194882,184,751,60.000000,8,8,8,GUROBI,1,4,0,0,0,0,0,0,0,0,0
2,0,New,4,18.768138,21.104556,21.089529,23.962588,29.000000,29.000000,0.040055,0.144160,0.205700,0.214577,398,1887,60.000000,4,8,8,GUROBI,1,0,0,0,0,0,0,0,0,0,0
20,0,New,4,18.598292,22.635861,22.432419,24.271206,35.000000,35.000000,0.044839,0.173452,0.243311,0.269208,416,2192,60.000000,4,8,8,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,New,4,42.746965,44.460712,44.460712,46.319241,71.000000,71.000000,0.047739,0.140246,0.215794,0.220454,492,1752,60.000000,4,8,8,GUROBI,1,0,0,0,0,0,0,0,0,0,0
4,0,New,4,30.375576,32.927103,32.207264,34.334324,43.000000,43.000000,0.038137,0.118890,0.126940,0.147306,145,733,60.000000,4,6,6,GUROBI,1,0,0,0,0,0,0,0,0,0,0
5,0,New,4,18.767495,22.440431,21.340785,22.912279,30.000000,30.000000,0.039142,0.135268,0.159666,0.166532,147,792,60.000000,4,6,6,GUROBI,1,0,0,0,0,0,0,0,0,0,0
6,0,New,4,31.664196,32.491868,32.491868,33.804454,43.000000,43.000000,0.042333,0.119429,0.178439,0.189284,331,1628,60.000000,4,7,7,GUROBI,1,0,0,0,0,0,0,0,0,0,0
7,0,New,4,24.432006,26.448680,26.225589,29.807291,37.000000,37.000000,0.038072,0.162267,0.194750,0.201226,183,1104,60.000000,4,6,6,GUROBI,1,0,0,0,0,0,0,0,0,0,0
8,0,New,4,26.862992,27.941591,27.941591,30.725145,45.000000,45.000000,0.046001,0.165204,0.341428,0.357346,777,3885,60.000000,4,10,10,GUROBI,1,0,0,0,0,0,0,0,0,0,0
9,0,New,4,23.881172,25.285762,25.269633,27.221823,34.000000,34.000000,0.038506,0.141399,0.166096,0.183920,250,1201,60.000000,4,7,7,GUROBI,1,0,0,0,0,0,0,0,0,0,0
