lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,22.936206,22.936206,25.254803,25.254803,34.000000,34.000000,34.000000,1.616662,1.951738,2.295551,1.951623,2.301045,3.198530,300.000000,New,8,2751,278
20.570922,22.958095,22.942352,25.232510,25.232510,33.000000,33.000000,33.000000,0.028809,0.174513,0.524008,0.174526,0.531064,1.027868,300.000000,Farkas,8,1951,138
22.057610,23.843671,23.354270,26.479434,26.479434,34.000000,34.000000,34.000000,0.031556,0.171562,0.555845,0.171573,0.561885,0.859223,300.000000,Farkas,8,1265,66
20.287572,22.757214,21.609383,25.332189,25.332189,30.000000,30.000000,30.000000,0.032084,0.175361,0.548163,0.175373,0.553411,0.730046,300.000000,Farkas,8,1056,28
20.482799,22.694543,22.214554,24.918138,24.918650,30.000000,30.000000,30.000000,0.031264,0.154808,0.546461,0.154819,0.552752,0.710486,300.000000,Farkas,8,1118,32
20.670937,22.959582,22.871327,25.789503,25.789503,34.000000,34.000000,34.000000,0.032087,0.265475,0.482934,0.265486,0.491865,1.050609,300.000000,Farkas,8,1625,184
20.762581,23.662700,22.193506,25.589770,25.589770,30.000000,30.000000,30.000000,0.032102,0.199965,0.569594,0.199978,0.576784,0.743551,300.000000,Farkas,8,1086,40
21.187989,24.161854,22.776921,25.485113,25.485113,34.000000,34.000000,34.000000,0.030851,0.308645,0.633426,0.308657,0.638948,1.289705,300.000000,Farkas,8,2091,194
20.570922,22.398670,22.105488,24.749840,24.751071,34.000000,34.000000,34.000000,0.032258,0.551085,0.924144,0.551100,0.930935,1.522435,300.000000,Farkas,8,1990,168
20.856953,23.192576,22.766139,25.718989,25.718989,34.000000,34.000000,34.000000,0.031030,0.416062,0.762740,0.416075,0.770361,1.416802,300.000000,Farkas,8,2150,192
20.777192,22.613865,22.185910,24.816533,24.816533,34.000000,34.000000,34.000000,0.031251,0.349718,0.711014,0.349730,0.718659,1.447230,300.000000,Farkas,8,2348,214
