lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,28.161871,28.161871,25.254803,28.161871,34.000000,34.000000,34.000000,2.514176,2.849670,3.191607,2.849559,3.197069,4.122980,300.000000,New Disjunction,32,2855,282
19.927596,28.160000,28.097243,24.463707,28.336950,33.000000,33.000000,33.000000,0.417142,0.676996,1.009179,0.677008,1.014338,1.543280,300.000000,Old Disjunction,32,1746,100
19.790794,27.942237,27.665307,23.980190,27.665307,33.000000,33.000000,33.000000,0.394918,0.787762,1.132209,0.787773,1.138031,1.726669,300.000000,Old Disjunction,32,1994,162
20.040335,28.294840,27.949095,25.003434,27.954109,34.000000,34.000000,34.000000,0.488366,0.789982,1.151840,0.789997,1.158925,1.937304,300.000000,Old Disjunction,32,2522,248
20.570922,28.161871,28.118346,25.581945,28.196326,34.000000,34.000000,34.000000,0.431488,0.686072,1.052929,0.686085,1.061856,1.741416,300.000000,Old Disjunction,32,2226,212
20.867510,28.920000,28.920000,26.282419,29.056331,34.000000,34.000000,34.000000,0.432607,0.639806,1.002811,0.639819,1.010630,1.518957,300.000000,Old Disjunction,32,1751,106
19.481154,27.385936,26.439801,24.271613,26.606762,33.000000,33.000000,33.000000,0.418520,0.722622,1.082946,0.722634,1.091611,1.793555,300.000000,Old Disjunction,32,2340,208
20.860711,28.209302,28.105846,25.255197,28.106209,35.000000,35.000000,35.000000,0.458364,0.897099,1.260684,0.897110,1.266078,2.420443,300.000000,Old Disjunction,32,3284,324
19.557381,26.574305,26.390202,23.551644,26.396786,31.000000,31.000000,31.000000,0.469967,0.680427,1.063803,0.680440,1.070975,1.566076,300.000000,Old Disjunction,32,1778,102
20.871694,28.161871,28.115636,25.328824,28.115636,34.000000,34.000000,34.000000,0.427317,0.620018,0.980399,0.620032,0.987144,1.587775,300.000000,Old Disjunction,32,1962,162
19.989446,27.511628,27.256787,24.347052,27.276502,30.000000,30.000000,30.000000,0.399985,0.629775,0.965496,0.629789,0.972072,1.104492,300.000000,Old Disjunction,32,915,20
