instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,2,New,4,20.570922,22.537880,22.537880,26.557393,34.000000,34.000000,0.034706,0.178578,0.200377,0.218728,177,1176,3600.000000,4,6,6,GUROBI,1,0,0,0
1,2,Old,4,20.611585,22.537880,22.537880,25.684892,34.000000,34.000000,0.022682,0.128018,0.182524,0.182813,273,1453,3600.000000,4,6,0,GUROBI,1,0,0,0
10,2,Old,4,20.495737,22.431715,22.431715,25.928538,33.875000,33.875000,0.019829,0.116198,0.140312,0.162225,240,1198,3600.000000,4,6,0,GUROBI,1,0,0,0
100,2,Old,4,20.695922,22.628261,22.628261,25.409909,34.125000,34.125000,0.019065,0.095754,0.177357,0.189400,454,2210,3600.000000,4,6,0,GUROBI,1,0,0,0
101,2,Old,4,20.570922,22.537880,22.537880,26.015139,34.000000,34.000000,0.021495,0.135585,0.143733,0.179636,187,1217,3600.000000,4,6,0,GUROBI,1,0,0,0
102,2,Old,4,20.471297,22.412880,22.412880,26.352745,33.875000,33.875000,0.021668,0.133231,0.259923,0.274891,591,2957,3600.000000,4,6,0,GUROBI,1,0,0,0
103,2,Old,4,20.570922,22.479020,22.479020,26.024899,33.875000,33.875000,0.022603,0.144224,0.207305,0.215218,376,1856,3600.000000,4,6,0,GUROBI,1,0,0,0
104,2,Old,4,20.570922,22.537880,22.537880,26.443889,34.000000,34.000000,0.020789,0.122873,0.205291,0.210226,443,2302,3600.000000,4,6,0,GUROBI,1,0,0,0
105,2,Old,4,20.495737,22.419840,22.419840,26.052434,33.875000,33.875000,0.020389,0.119231,0.164818,0.176683,283,1467,3600.000000,4,6,0,GUROBI,1,0,0,0
106,2,Old,4,20.715660,22.662880,22.662880,25.861319,34.125000,34.125000,0.021842,0.133717,0.193390,0.206624,340,1815,3600.000000,4,6,0,GUROBI,1,0,0,0
107,2,Old,4,20.775762,22.776792,22.776792,26.539018,34.250000,34.250000,0.020211,0.122208,0.220662,0.282235,708,3299,3600.000000,4,6,0,GUROBI,1,0,0,0
108,2,Old,4,20.570922,22.537880,22.537880,26.135987,34.000000,34.000000,0.020413,0.132644,0.179802,0.206098,412,2118,3600.000000,4,6,0,GUROBI,1,0,0,0
109,2,Old,4,20.612817,22.537880,22.537880,25.339226,34.000000,34.000000,0.023227,0.097161,0.202488,0.221365,612,2659,3600.000000,4,6,0,GUROBI,1,0,0,0
11,2,Old,4,20.445922,22.433930,22.433930,25.589368,34.000000,34.000000,0.021044,0.097163,0.181763,0.186072,435,2083,3600.000000,4,6,0,GUROBI,1,0,0,0
110,2,Old,4,20.570922,22.537880,22.537880,25.883829,34.000000,34.000000,0.018798,0.119741,0.184641,0.187842,340,1698,3600.000000,4,6,0,GUROBI,1,0,0,0
111,2,Old,4,20.486585,22.412880,22.412880,25.667654,33.875000,33.875000,0.019972,0.146444,0.204846,0.226364,389,1931,3600.000000,4,6,0,GUROBI,1,0,0,0
112,2,Old,4,20.370737,22.302442,22.302442,25.872246,33.750000,33.750000,0.018668,0.118742,0.160373,0.164880,204,1242,3600.000000,4,6,0,GUROBI,1,0,0,0
113,2,Old,4,20.611585,22.537880,22.537880,26.116180,34.000000,34.000000,0.020233,0.137359,0.194621,0.201397,350,1837,3600.000000,4,6,0,GUROBI,1,0,0,0
114,2,Old,4,20.491081,22.419840,22.419840,25.667714,33.875000,33.875000,0.020586,0.101912,0.183075,0.187861,466,2234,3600.000000,4,6,0,GUROBI,1,0,0,0
115,2,Old,4,20.570922,22.558930,22.558930,26.193279,34.125000,34.125000,0.020431,0.106073,0.185149,0.205232,514,2386,3600.000000,4,6,0,GUROBI,1,0,0,0
116,2,Old,4,20.569484,22.511646,22.511646,26.531918,33.875000,33.875000,0.021389,0.157233,0.239569,0.244051,383,2020,3600.000000,4,6,0,GUROBI,1,0,0,0
117,2,Old,4,20.709193,22.605010,22.605010,26.881302,34.000000,34.000000,0.021733,0.161320,0.188760,0.213739,264,1520,3600.000000,4,6,0,GUROBI,1,0,0,0
118,2,Old,4,20.530464,22.587739,22.587739,26.095775,34.125000,34.125000,0.019497,0.159274,0.253833,0.267041,522,2631,3600.000000,4,6,0,GUROBI,1,0,0,0
119,2,Old,4,20.445922,22.414617,22.414617,25.872368,33.875000,33.875000,0.021681,0.112578,0.179587,0.195193,482,2105,3600.000000,4,6,0,GUROBI,1,0,0,0
12,2,Old,4,20.610566,22.480010,22.480010,26.430691,33.875000,33.875000,0.017662,0.121435,0.183284,0.195756,413,2028,3600.000000,4,6,0,GUROBI,1,0,0,0
120,2,Old,4,20.572359,22.537880,22.537880,26.243734,34.000000,34.000000,0.019476,0.111845,0.168987,0.187014,332,1896,3600.000000,4,6,0,GUROBI,1,0,0,0
121,2,Old,4,20.646107,22.651792,22.651792,26.045196,34.250000,34.250000,0.018703,0.141569,0.197554,0.206413,287,1662,3600.000000,4,6,0,GUROBI,1,0,0,0
122,2,Old,4,20.570922,22.537880,22.537880,26.084773,34.000000,34.000000,0.021292,0.134477,0.143417,0.171290,172,1075,3600.000000,4,6,0,GUROBI,1,0,0,0
123,2,Old,4,20.471297,22.462739,22.462739,26.074475,34.000000,34.000000,0.019290,0.131302,0.188054,0.210516,385,2011,3600.000000,4,6,0,GUROBI,1,0,0,0
124,2,Old,4,20.569484,22.537880,22.537880,26.348553,34.000000,34.000000,0.019314,0.146956,0.182902,0.215206,339,1703,3600.000000,4,6,0,GUROBI,1,0,0,0
125,2,Old,4,20.695922,22.628261,22.628261,25.933909,34.125000,34.125000,0.020326,0.165260,0.221254,0.228370,285,1560,3600.000000,4,6,0,GUROBI,1,0,0,0
126,2,Old,4,20.606929,22.537880,22.537880,26.206461,33.875000,33.875000,0.019740,0.133526,0.172535,0.187741,250,1523,3600.000000,4,6,0,GUROBI,1,0,0,0
127,2,Old,4,20.545546,22.537880,22.537880,26.171957,34.000000,34.000000,0.019753,0.119067,0.236984,0.246123,650,2885,3600.000000,4,6,0,GUROBI,1,0,0,0
