lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,20.570922,20.570922,25.254803,25.254803,34.000000,34.000000,34.000000,0.004409,0.346049,0.685812,0.346056,0.691358,1.286290,300.000000,None,16,2021,186
17.740602,17.740602,17.740602,22.523181,22.523181,26.000000,26.000000,26.000000,0.004644,0.166177,0.201052,0.166181,0.205412,0.248987,300.000000,None,16,137,8
21.032539,21.032539,21.032539,25.840801,25.840801,31.000000,31.000000,31.000000,0.004737,0.112218,0.486109,0.112220,0.492674,0.683157,300.000000,None,16,1087,26
22.098028,22.098028,22.098028,26.168947,26.168947,34.000000,34.000000,34.000000,0.004417,0.374433,0.767543,0.374435,0.775062,1.225878,300.000000,None,16,1638,98
20.379674,20.379674,20.379674,24.592977,24.592977,29.000000,29.000000,29.000000,0.004863,0.111260,0.452544,0.111261,0.457645,0.593076,300.000000,None,16,964,22
21.880610,21.880610,21.880610,26.265412,26.265412,30.000000,30.000000,30.000000,0.003499,0.177616,0.517436,0.177631,0.523311,0.657183,300.000000,None,16,927,24
20.738233,20.738233,20.738233,25.384712,25.384712,34.000000,34.000000,34.000000,0.001985,0.239718,0.594269,0.239729,0.602483,1.170400,300.000000,None,16,1885,166
22.078610,22.078610,22.078610,27.086204,27.086204,32.000000,32.000000,32.000000,0.004745,0.193614,0.587561,0.193618,0.593906,0.771667,300.000000,None,16,1167,34
25.541396,25.541396,25.541396,27.352031,27.352031,31.000000,31.000000,31.000000,0.004939,0.101834,0.118200,0.101837,0.122765,0.141920,300.000000,None,16,52,6
21.563526,21.563526,21.563526,26.532449,26.532449,31.000000,31.000000,31.000000,0.004746,0.114832,0.458504,0.114836,0.466174,0.569574,300.000000,None,16,812,16
22.597943,22.597943,22.597943,27.028970,27.028970,34.000000,34.000000,34.000000,0.004585,0.230475,0.620104,0.230477,0.627059,0.885497,300.000000,None,16,1279,58
