lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,25.881188,25.708479,25.254803,25.797021,34.000000,34.000000,34.000000,1.592578,1.937199,2.278729,1.936977,2.284241,3.138101,300.000000,New Disjunction,16,2542,248
21.552619,26.881188,25.737171,26.063501,26.064250,35.000000,35.000000,35.000000,0.614313,0.963987,1.314488,0.963986,1.319931,1.932676,300.000000,New Disjunction,16,2061,174
20.529481,26.961480,26.202037,25.287654,26.202037,35.000000,35.000000,35.000000,0.577886,0.882787,1.172849,0.882801,1.181313,2.051759,300.000000,New Disjunction,16,2276,176
19.570922,25.655405,25.355027,24.235232,25.356795,33.000000,33.000000,33.000000,0.599172,0.850010,1.205021,0.850023,1.211378,1.805198,300.000000,New Disjunction,16,1881,118
19.570922,25.860437,25.669331,24.235232,25.669331,33.000000,33.000000,33.000000,0.613699,0.839575,1.194817,0.839585,1.201078,1.920122,300.000000,New Disjunction,16,2229,176
20.220316,25.881188,25.457596,24.473369,25.640217,34.000000,34.000000,34.000000,0.597729,0.888581,1.237473,0.888595,1.244001,1.899568,300.000000,New Disjunction,16,2106,186
20.670372,26.956415,26.853717,25.529813,26.862209,34.000000,34.000000,34.000000,0.564413,0.887320,1.269376,0.887331,1.277546,1.839658,300.000000,New Disjunction,16,2014,130
21.573782,26.881188,26.274447,26.447208,26.599566,35.000000,35.000000,35.000000,0.582487,0.922347,1.280756,0.922362,1.287395,1.958165,300.000000,New Disjunction,16,2015,178
21.570922,26.881188,26.799813,25.640900,26.919901,35.000000,35.000000,35.000000,0.629669,0.969183,1.268042,0.969197,1.274025,2.028961,300.000000,New Disjunction,16,2349,216
20.595282,25.881188,25.819657,24.918191,25.918835,34.000000,34.000000,34.000000,0.607970,0.858247,1.100002,0.858259,1.107483,1.780622,300.000000,New Disjunction,16,1928,202
20.570922,26.115983,25.727393,25.036275,25.952936,34.000000,35.000000,34.000000,0.609277,0.848028,1.193450,0.848042,1.199136,2.004540,300.000000,New Disjunction,16,2665,210
