instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,0,None,16,20.570922,20.570922,20.570922,26.277380,34.000000,34.000000,0.000002,0.275551,0.350857,0.377115,342,1882,3600.000000,0,0,0,GUROBI,1,0,0,0
1,0,None,16,21.201484,21.201484,21.201484,26.143025,34.000000,34.000000,0.000002,0.146109,0.248961,0.251325,595,2596,3600.000000,0,0,0,GUROBI,1,0,0,0
2,0,None,16,20.570922,20.570922,20.570922,26.277380,34.000000,34.000000,0.000002,0.144319,0.189160,0.215385,342,1883,3600.000000,0,0,0,GUROBI,1,0,0,0
3,0,None,16,20.661706,20.661706,20.661706,25.694225,34.000000,34.000000,0.000002,0.234284,0.343716,0.355816,462,2225,3600.000000,0,0,0,GUROBI,1,0,0,0
4,0,None,16,20.661706,20.661706,20.661706,25.694225,34.000000,34.000000,0.000002,0.133638,0.188664,0.194638,288,1748,3600.000000,0,0,0,GUROBI,1,0,0,0
5,0,None,16,20.570922,20.570922,20.570922,26.277380,34.000000,34.000000,0.000003,0.221709,0.312121,0.338238,342,1882,3600.000000,0,0,0,GUROBI,1,0,0,0
6,0,None,16,21.143215,21.143215,21.143215,26.270945,34.000000,34.000000,0.000002,0.144947,0.173819,0.176166,164,1011,3600.000000,0,0,0,GUROBI,1,0,0,0
7,0,None,16,20.786773,20.786773,20.786773,26.958394,34.000000,34.000000,0.000002,0.145100,0.200021,0.201753,268,1699,3600.000000,0,0,0,GUROBI,1,0,0,0
8,0,None,16,21.478005,21.478005,21.478005,26.831242,34.000000,34.000000,0.000002,0.167130,0.218456,0.226322,305,1758,3600.000000,0,0,0,GUROBI,1,0,0,0
9,0,None,16,21.143215,21.143215,21.143215,26.270945,34.000000,34.000000,0.000001,0.292368,0.327212,0.329164,180,1072,3600.000000,0,0,0,GUROBI,1,0,0,0
10,0,None,16,20.867510,20.867510,20.867510,26.748196,34.000000,34.000000,0.000002,0.164610,0.311153,0.314618,476,2201,3600.000000,0,0,0,GUROBI,1,0,0,0
11,0,None,16,20.570922,20.570922,20.570922,26.277380,34.000000,34.000000,0.000001,0.189559,0.234318,0.260664,342,1882,3600.000000,0,0,0,GUROBI,1,0,0,0
12,0,None,16,20.570922,20.570922,20.570922,26.088586,34.000000,34.000000,0.000002,0.195229,0.243249,0.256139,267,1703,3600.000000,0,0,0,GUROBI,1,0,0,0
13,0,None,16,21.201484,21.201484,21.201484,26.159901,34.000000,34.000000,0.000002,0.200332,0.284324,0.288995,467,2225,3600.000000,0,0,0,GUROBI,1,0,0,0
14,0,None,16,20.570922,20.570922,20.570922,26.277380,34.000000,34.000000,0.000002,0.141287,0.234049,0.282920,342,1882,3600.000000,0,0,0,GUROBI,1,0,0,0
15,0,None,16,21.201484,21.201484,21.201484,26.221431,34.000000,34.000000,0.000003,0.117212,0.161250,0.173133,279,1588,3600.000000,0,0,0,GUROBI,1,0,0,0
16,0,None,16,20.661706,20.661706,20.661706,25.694225,34.000000,34.000000,0.000003,0.118133,0.163835,0.172923,337,1668,3600.000000,0,0,0,GUROBI,1,0,0,0
17,0,None,16,20.570922,20.570922,20.570922,26.277380,34.000000,34.000000,0.000002,0.139929,0.185026,0.211317,342,1882,3600.000000,0,0,0,GUROBI,1,0,0,0
18,0,None,16,20.570922,20.570922,20.570922,26.088586,34.000000,34.000000,0.000002,0.143175,0.191314,0.204196,267,1703,3600.000000,0,0,0,GUROBI,1,0,0,0
19,0,None,16,21.073498,21.073498,21.073498,25.901576,34.000000,34.000000,0.000002,0.088033,0.137250,0.141405,321,1493,3600.000000,0,0,0,GUROBI,1,0,0,0
20,0,None,16,21.478005,21.478005,21.478005,26.831242,34.000000,34.000000,0.000001,0.221245,0.274385,0.282220,305,1759,3600.000000,0,0,0,GUROBI,1,0,0,0
21,0,None,16,20.570922,20.570922,20.570922,26.088586,34.000000,34.000000,0.000002,0.279162,0.375258,0.400237,267,1703,3600.000000,0,0,0,GUROBI,1,0,0,0
22,0,None,16,21.201484,21.201484,21.201484,26.221431,34.000000,34.000000,0.000002,0.201038,0.293474,0.324842,279,1589,3600.000000,0,0,0,GUROBI,1,0,0,0
23,0,None,16,20.570922,20.570922,20.570922,26.269877,34.000000,34.000000,0.000002,0.126748,0.183553,0.198725,378,1920,3600.000000,0,0,0,GUROBI,1,0,0,0
24,0,None,16,21.201484,21.201484,21.201484,26.221431,34.000000,34.000000,0.000002,0.105424,0.191300,0.196226,458,2250,3600.000000,0,0,0,GUROBI,1,0,0,0
25,0,None,16,20.570922,20.570922,20.570922,26.269877,34.000000,34.000000,0.000004,0.088565,0.144909,0.159723,378,1921,3600.000000,0,0,0,GUROBI,1,0,0,0
