lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,22.537880,22.537880,25.254803,25.254803,34.000000,34.000000,34.000000,1.296030,1.632911,1.976507,1.632801,1.982042,2.614416,300.000000,New Disjunction,4,2078,192
21.552619,23.125917,23.125917,26.063501,26.063592,35.000000,35.000000,35.000000,0.054965,0.404860,0.758745,0.404864,0.764121,1.430539,300.000000,Old Disjunction,4,2155,220
20.529481,22.482051,22.482051,25.287654,25.287654,35.000000,35.000000,35.000000,0.054149,0.357264,0.647398,0.357274,0.655600,1.396909,300.000000,Old Disjunction,4,2209,210
19.570922,21.387094,21.387094,24.235232,24.235232,33.000000,33.000000,33.000000,0.057050,0.306168,0.661783,0.306172,0.668018,1.246059,300.000000,Old Disjunction,4,1997,172
19.570922,21.539617,21.539617,24.235232,24.235232,33.000000,33.000000,33.000000,0.052635,0.277109,0.632110,0.277122,0.638372,1.283725,300.000000,Old Disjunction,4,2163,198
20.220316,22.279034,22.279034,24.473369,24.473372,34.000000,34.000000,34.000000,0.056728,0.346223,0.696976,0.346235,0.703489,1.463042,300.000000,Old Disjunction,4,2379,240
20.670372,22.537880,22.537880,25.529813,25.529813,34.000000,34.000000,34.000000,0.056214,0.378325,0.761359,0.378328,0.769625,1.258389,300.000000,Old Disjunction,4,1877,144
21.573782,23.537880,23.537880,26.447208,26.447208,35.000000,35.000000,35.000000,0.053030,0.392169,0.753229,0.392181,0.759669,1.333279,300.000000,Old Disjunction,4,1932,150
21.570922,23.537880,23.537880,25.640900,25.640900,35.000000,35.000000,35.000000,0.054339,0.392888,0.691544,0.392901,0.697469,1.179588,300.000000,Old Disjunction,4,1562,108
20.595282,22.629833,22.629833,24.918191,24.918191,34.000000,34.000000,34.000000,0.051859,0.300663,0.543291,0.300675,0.550647,1.091668,300.000000,Old Disjunction,4,1786,170
20.570922,22.537880,22.537880,25.036275,25.036275,34.000000,35.000000,34.000000,0.059667,0.298431,0.644069,0.298441,0.649696,1.289233,300.000000,Old Disjunction,4,2088,166
