lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,20.570922,20.570922,25.254803,25.254803,34.000000,34.000000,34.000000,0.021871,1.209508,1.549561,1.209438,1.555084,2.152747,300.000000,None,32,2021,186
21.552619,21.552619,21.552619,26.063501,26.063501,35.000000,35.000000,35.000000,0.001974,0.351807,0.701600,0.351822,0.706995,1.365098,300.000000,None,32,2143,216
20.529481,20.529481,20.529481,25.287654,25.287654,35.000000,35.000000,35.000000,0.001950,0.309176,0.596476,0.309190,0.604718,1.311467,300.000000,None,32,2134,196
19.570922,19.570922,19.570922,24.235232,24.235232,33.000000,33.000000,33.000000,0.002147,0.255398,0.606753,0.255411,0.613250,1.207537,300.000000,None,32,2105,194
19.570922,19.570922,19.570922,24.235232,24.235232,33.000000,33.000000,33.000000,0.002127,0.229236,0.580022,0.229246,0.586363,1.094973,300.000000,None,32,1731,126
20.220316,20.220316,20.220316,24.473369,24.473369,34.000000,34.000000,34.000000,0.001831,0.293965,0.640220,0.293978,0.646894,1.424373,300.000000,None,32,2379,240
20.670372,20.670372,20.670372,25.529813,25.529813,34.000000,34.000000,34.000000,0.001827,0.328165,0.708294,0.328177,0.716607,1.179695,300.000000,None,32,1746,146
21.573782,21.573782,21.573782,26.447208,26.447208,35.000000,35.000000,35.000000,0.001896,0.346253,0.704049,0.346265,0.710431,1.285264,300.000000,None,32,1950,158
21.570922,21.570922,21.570922,25.640900,25.640900,35.000000,35.000000,35.000000,0.001897,0.343516,0.638277,0.343528,0.644334,1.143909,300.000000,None,32,1667,142
20.595282,20.595282,20.595282,24.918191,24.918191,34.000000,34.000000,34.000000,0.003023,0.255967,0.494471,0.255973,0.501914,1.048654,300.000000,None,32,1775,168
20.570922,20.570922,20.570922,25.036275,25.036275,34.000000,35.000000,34.000000,0.002116,0.242396,0.584749,0.242407,0.590376,1.167813,300.000000,None,32,2061,160
