lpBound,rootDualBound,dualBound,heuristicPrimalBound,primalBound,heuristicTime,rootDualBoundTime,terminationTime,maxTerminationTime,completionTime,maxCompletionTime,usePreprocessing
8492.721208,8492.721208,8505.916678,8567.000000,8567.000000,4.124347,4.475654,394.054883,400.000000,400.000000,400.000000,1
8770.157541,8770.183516,8783.280217,8825.000000,8825.000000,3.848469,4.466349,394.020811,400.000000,400.000000,400.000000,1
8592.100639,8592.202855,8598.458498,8665.000000,8664.000000,5.782563,6.368556,395.024317,400.000000,401.000000,400.000000,1
8582.557748,8582.561167,8594.328102,8645.000000,8645.000000,7.238092,7.715929,394.043045,400.000000,400.000000,400.000000,1
8479.415438,8479.618270,8491.016849,8548.000000,8548.000000,9.693306,10.767512,394.027690,400.000000,401.000000,400.000000,1
8843.844412,8844.081111,8856.021411,8936.000000,8934.000000,6.413465,7.279494,394.086423,400.000000,400.000000,400.000000,1
8673.523106,8674.214468,8685.934358,8751.000000,8751.000000,3.195334,4.176532,394.050632,400.000000,401.000000,400.000000,1
8518.234561,8518.269563,8528.003987,8583.000000,8583.000000,3.768606,4.292869,395.032128,400.000000,401.000000,400.000000,1
8512.848956,8513.788438,8527.626724,8610.000000,8610.000000,3.540250,5.599384,394.023752,400.000000,400.000000,400.000000,1
8556.715736,8557.728330,8572.290833,8623.000000,8623.000000,5.459306,6.085464,395.018658,400.000000,400.000000,400.000000,1
