instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,811.278996,812.338958,812.276638,812.223061,934.007916,934.007916,121.103783,121.619686,155.808906,158.284188,6354,72294,600.000000,4,30,30,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Matrix,4,803.114907,803.114907,803.114907,803.114907,935.007916,935.007916,0.251637,0.723278,30.783934,31.261261,6724,79389,600.000000,4,30,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
10,0,Matrix,4,803.596935,803.596935,803.596935,803.596935,928.007916,928.007916,0.224915,0.674944,28.359969,28.361011,5170,66772,600.000000,4,30,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
2,0,Matrix,4,789.290228,789.792161,789.290228,789.290228,938.993994,939.007916,0.230485,0.666495,30.432321,30.433429,6210,70372,600.000000,4,30,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
3,0,Matrix,4,800.726235,800.726235,800.726235,800.726235,931.007916,931.007916,0.233424,0.715099,42.933654,43.892607,6994,81303,600.000000,4,30,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
4,0,Matrix,4,800.324529,800.324529,800.324529,800.324529,938.914284,939.007916,0.224274,0.668337,36.646685,39.391486,8004,89936,600.000000,4,30,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
5,0,Matrix,4,792.771617,792.771617,792.771617,792.771617,930.007916,930.007916,0.262425,0.731179,28.522911,32.469001,6455,75960,600.000000,4,30,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
6,0,Matrix,4,794.190694,795.403752,794.475733,794.475733,949.943861,950.007916,0.247735,0.721606,36.939711,38.631782,7093,82934,600.000000,4,30,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
7,0,Matrix,4,803.563359,803.563359,803.563359,803.563359,939.007916,939.007916,0.258616,0.706917,5.971638,15.263689,4279,48564,600.000000,4,30,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
8,0,Matrix,4,804.815863,804.815863,804.815863,804.815863,927.007916,927.007916,0.212134,0.682621,24.872859,24.874486,4453,55189,600.000000,4,30,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
9,0,Matrix,4,798.444962,798.786850,798.618681,798.444962,942.007916,942.007916,0.217542,0.702479,42.536623,43.073610,8119,95032,600.000000,4,30,0,GUROBI,1,0,0,0,0,0,0,0,1,0,0
