instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,-11824.657382,-11535.368027,-11800.213600,-9169.857186,-8675.208947,-8674.342607,40.163410,40.717521,54.433994,55.438226,2033,76357,600.000000,64,2,93,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Disjunction,64,-11836.820578,-11536.371798,-11824.339440,-7666.579255,-7594.196087,-7594.004353,0.466094,0.861103,2.263809,4.909918,1595,33059,600.000000,64,2,0,GUROBI,1,58,58,0,6,0,0,1,0,0,0
10,0,Disjunction,64,-11861.848556,-11614.898003,-11849.949374,-8654.575538,-8652.526909,-8651.677550,0.466477,0.866144,1.012240,1.016280,39,2188,600.000000,64,2,0,GUROBI,1,55,55,0,9,0,0,1,0,0,0
2,0,Disjunction,64,-11824.316713,-11572.100687,-11812.896920,-7099.182499,-7098.479202,-7098.479202,0.443713,0.569789,0.571911,0.573911,1,512,600.000000,64,2,0,GUROBI,1,60,60,0,4,0,0,1,0,0,0
3,0,Disjunction,64,-11828.232876,-11563.741154,-11804.238625,-8134.170637,-8120.624640,-8120.539818,0.448066,0.907439,2.627404,2.627866,350,12427,600.000000,64,2,0,GUROBI,1,56,56,0,8,0,0,1,0,0,0
4,0,Disjunction,64,-11839.514195,-11591.985708,-11815.198811,-8501.585567,-8488.981163,-8488.294194,0.451462,0.842464,1.621350,1.788477,215,6372,600.000000,64,2,0,GUROBI,1,52,52,0,12,0,0,1,0,0,0
5,0,Disjunction,64,-11797.651219,-11506.152906,-11785.189070,-8414.398791,-8409.160464,-8408.426013,0.452470,1.036381,1.284431,1.337584,40,3947,600.000000,64,2,0,GUROBI,1,58,58,0,6,0,0,1,0,0,0
6,0,Disjunction,64,-11820.146176,-11521.097695,-11807.892900,-8148.348157,-8148.268219,-8148.109587,0.446244,0.952842,1.040781,1.043486,16,2439,600.000000,64,2,0,GUROBI,1,57,57,0,7,0,0,1,0,0,0
7,0,Disjunction,64,-11842.969165,-11536.178906,-11830.715888,-8334.762461,-8298.542131,-8297.834077,0.449278,0.996720,1.380329,2.282050,278,10060,600.000000,64,2,0,GUROBI,1,59,59,0,5,0,0,1,0,0,0
8,0,Disjunction,64,-11809.978294,-11495.964439,-11786.453477,-7923.016044,-7902.384204,-7902.141756,0.438926,0.851999,1.985435,2.796363,471,16302,600.000000,64,2,0,GUROBI,1,61,61,0,3,0,0,1,0,0,0
9,0,Disjunction,64,-11827.230250,-11505.513254,-11803.143103,-8424.813536,-8416.158464,-8415.324101,0.450072,0.871231,1.166795,1.874747,258,7215,600.000000,64,2,0,GUROBI,1,58,58,0,6,0,0,1,0,0,0
