instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,91.764706,104.240642,96.366361,1525.557620,1566.000000,1566.000000,359.837118,362.775710,400.951262,403.547932,696,79640,600.000000,64,363,363,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Disjunction,64,6.772478,6.775058,6.772478,489.189916,491.000000,491.000000,8.210863,9.055437,8.210863,9.071218,4,1846,600.000000,64,363,0,GUROBI,1,0,0,0,64,363,0,1,0,0,0
10,0,Disjunction,64,48.220237,48.220237,48.220237,512.842787,519.000000,519.000000,7.979129,8.883523,9.208930,9.218759,115,2771,600.000000,64,363,0,GUROBI,1,0,0,0,64,363,0,1,0,0,0
2,0,Disjunction,64,45.625432,45.625432,45.625432,449.408258,461.000000,461.000000,7.960734,8.534052,7.960734,8.540497,1,1153,600.000000,64,363,0,GUROBI,1,0,0,0,64,363,0,1,0,0,0
3,0,Disjunction,64,10.508528,10.508528,10.508528,558.598910,567.000000,567.000000,7.841695,8.759741,9.126896,9.135686,121,2766,600.000000,64,363,0,GUROBI,1,0,0,0,64,363,0,1,0,0,0
4,0,Disjunction,64,5.114732,5.114732,5.114732,436.047274,439.000000,439.000000,7.706995,8.498894,8.645677,8.646414,53,1869,600.000000,64,363,0,GUROBI,1,1,1,0,63,363,0,1,0,0,0
5,0,Disjunction,64,22.200330,22.238011,22.200330,535.159495,537.000000,537.000000,7.932999,8.812225,7.932999,8.819759,2,1758,600.000000,64,363,0,GUROBI,1,0,0,0,64,363,0,1,0,0,0
6,0,Disjunction,64,29.928366,29.973483,29.928366,467.139868,472.000000,472.000000,8.082658,8.886748,9.194151,9.194843,160,2553,600.000000,64,363,0,GUROBI,1,0,0,0,64,363,0,1,0,0,0
7,0,Disjunction,64,34.730349,34.730349,34.730349,484.527804,486.000000,486.000000,7.953850,8.869062,8.950375,8.960638,25,1886,600.000000,64,363,0,GUROBI,1,0,0,0,64,363,0,1,0,0,0
8,0,Disjunction,64,50.582630,50.582638,50.582630,536.300502,541.000000,541.000000,7.674755,8.667009,9.443343,9.444089,305,4808,600.000000,64,363,0,GUROBI,1,1,1,0,63,363,0,1,0,0,0
9,0,Disjunction,64,45.305716,45.305716,45.305716,635.278555,640.000000,640.000000,7.680277,8.585579,8.805285,8.806390,76,2665,600.000000,64,363,0,GUROBI,1,0,0,0,64,363,0,1,0,0,0
