instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,25302.209524,25611.359565,25498.481331,129119.530541,130582.947438,130596.000000,0.429382,1.177152,267.414469,319.844210,78822,1232470,600.000000,4,2,321,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Basis,4,25863.903469,26130.570136,26130.570136,113253.471654,117812.009979,117818.604167,0.035233,0.483891,83.446572,83.885660,22018,342468,600.000000,4,2,0,GUROBI,1,2,2,0,2,1,0,0,0,0,1
10,0,Basis,4,24718.960720,25142.051183,25095.815220,121694.279290,123643.636091,123656.000000,0.026954,0.648488,199.332150,209.899371,34418,761783,600.000000,4,2,0,GUROBI,1,1,1,0,3,2,0,0,0,0,1
2,0,Basis,4,25792.489157,25848.470018,25792.489157,119909.144026,123726.886595,123739.250000,0.024333,0.445524,110.993612,159.086895,45874,655451,600.000000,4,2,0,GUROBI,1,0,0,0,4,2,0,0,0,0,1
3,0,Basis,4,26133.358902,26306.752874,26306.752874,107247.814825,109189.307576,109199.166667,0.028463,0.404105,4.319903,4.340616,956,9437,600.000000,4,2,0,GUROBI,1,0,0,0,4,2,0,0,0,0,1
4,0,Basis,4,24644.124247,24848.472073,24848.472073,115741.265508,118739.620196,118751.416667,0.025168,0.501061,13.198718,13.198922,2697,39331,600.000000,4,2,0,GUROBI,1,0,0,0,4,2,0,0,0,0,1
5,0,Basis,4,24432.847758,24618.463690,24614.241467,115226.465238,118569.948137,118581.791667,0.026822,0.440040,24.948986,24.949280,9097,93585,600.000000,4,2,0,GUROBI,1,0,0,0,4,2,0,0,0,0,1
6,0,Basis,4,24797.731535,25094.542871,24981.939117,123804.963124,124397.207878,124409.615810,0.022438,0.691552,57.335177,57.335486,16292,211681,600.000000,4,2,0,GUROBI,1,0,0,0,4,0,0,0,0,0,1
7,0,Basis,4,24530.696666,24840.460586,24715.721487,114810.700132,118462.422814,118473.875000,0.024468,0.441197,181.623519,202.097007,60852,809768,600.000000,4,2,0,GUROBI,1,0,0,0,4,2,0,0,0,0,1
8,0,Basis,4,22894.039042,23002.844556,22948.324332,117184.145638,119357.820221,119369.750000,0.026215,0.571784,82.006728,84.249904,25128,307424,600.000000,4,2,0,GUROBI,1,0,0,0,4,2,0,0,0,0,1
9,0,Basis,4,24337.162945,24849.124668,24735.000783,116844.783149,120209.396167,120221.416667,0.025282,0.454644,66.880226,66.880445,14243,250773,600.000000,4,2,0,GUROBI,1,0,0,0,4,2,0,0,0,0,1
