instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,None,64,6519541.944917,6519541.944917,6519541.944917,11486166.666274,11490666.666304,11490666.666304,0.000029,0.772612,34.066553,34.066788,10213,307534,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,None,64,7810064.403987,7810064.403987,7810064.403987,12019236.307148,12078093.999828,12078133.999978,0.000002,0.756855,7.140932,19.381870,7992,156971,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
10,0,None,64,7728380.666603,7728380.666603,7728380.666603,12046070.673419,12125516.992151,12125550.666634,0.000003,0.742818,6.657706,6.657896,596,51028,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,None,64,7672293.333271,7672293.333271,7672293.333271,11988654.203681,12166789.999633,12166789.999633,0.000002,0.654536,24.257014,24.257245,10202,214563,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,None,64,8150535.261189,8150535.261189,8150535.261189,11999854.765277,12238406.504344,12238723.999634,0.000002,0.548938,13.822328,13.824755,3276,82276,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
4,0,None,64,6165313.206196,6165313.206196,6165313.206196,11283555.034180,11341977.137113,11343106.663439,0.000002,0.630296,1.491615,10.694817,3671,77744,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
5,0,None,64,6873765.950040,6873765.950040,6873765.950040,11377951.396667,11389263.333604,11389273.333294,0.000001,0.545604,0.000001,0.553772,1,5202,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
6,0,None,64,5832646.666606,5832646.666606,5832646.666606,10753598.073908,10819626.666274,10819626.666274,0.000001,0.509157,0.754349,0.762308,128,6520,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
7,0,None,64,9157070.467005,9157070.467005,9157070.467005,13205883.492242,13206932.908689,13207651.999958,0.000002,0.465268,0.618743,0.619526,51,4375,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
8,0,None,64,7126520.778253,7126520.778253,7126520.778253,11284189.424475,11299935.999634,11300719.999964,0.000001,0.736128,311.101954,600.002199,110885,5164331,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
9,0,None,64,7598392.978159,7598392.978159,7598392.978159,11856691.371982,12038514.666604,12039014.666604,0.000002,0.573075,473.519255,473.565416,127392,4154546,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
