instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,0.000681,0.001148,0.000738,0.139890,0.149991,0.150003,0.664418,1.297596,6.485627,6.485823,1757,26303,600.000000,4,13,171,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,NoTerm,4,0.000720,0.001208,0.000773,0.132791,0.159271,0.159286,0.037899,1.067250,9.054489,9.054652,5086,79894,600.000000,4,13,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
10,0,NoTerm,4,0.000704,0.001330,0.000757,0.133946,0.149989,0.150003,0.037519,0.519903,8.448341,8.448506,1108,17747,600.000000,4,13,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
2,0,NoTerm,4,-0.059149,-0.058682,-0.059093,0.053998,0.090165,0.090173,0.023910,0.774104,11.169042,11.169197,2155,32726,600.000000,4,13,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
3,0,NoTerm,4,-0.061369,-0.060830,-0.061313,0.078959,0.087944,0.087944,0.040950,0.635542,4.622939,4.623101,989,16921,600.000000,4,13,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
4,0,NoTerm,4,-0.061262,-0.060835,-0.061254,0.060440,0.089791,0.089791,0.033485,0.790030,9.428768,9.428938,5116,62219,600.000000,4,13,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
5,0,NoTerm,4,-0.123420,-0.122954,-0.123365,-0.006053,0.025442,0.025444,0.046718,1.020404,11.145783,11.145946,3021,45642,600.000000,4,13,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
6,0,NoTerm,4,-0.121641,-0.121177,-0.121585,0.003972,0.027231,0.027233,0.029664,1.241870,5.642896,5.643054,1752,25231,600.000000,4,13,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
7,0,NoTerm,4,0.000783,0.001215,0.000814,0.162125,0.171846,0.171863,0.045039,1.035178,13.877235,13.877414,7946,149102,600.000000,4,13,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
8,0,NoTerm,4,-0.100170,-0.099702,-0.100164,0.036486,0.049132,0.049137,0.037645,0.602761,5.823068,5.823215,1971,31371,600.000000,4,13,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
9,0,NoTerm,4,0.000725,0.001185,0.000781,0.139149,0.171686,0.171703,0.045111,0.847280,13.619208,13.619375,5475,81109,600.000000,4,13,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
