instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,2277.076833,2280.544675,2277.249303,2331.295122,2342.315488,2342.315488,65.510892,73.819389,108.558872,108.562431,865,9237,600.000000,4,45,45,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Basis,4,2277.076833,2280.544675,2277.249303,2332.469996,2342.186589,2342.315488,0.275157,7.612660,13.080596,13.291111,596,10871,600.000000,4,45,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
10,0,Basis,4,2277.076833,2280.544675,2277.249303,2331.424561,2342.123935,2342.315480,0.263369,4.755477,11.117178,11.397881,388,8030,600.000000,4,45,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
2,0,Basis,4,2277.076833,2280.544675,2277.249303,2332.214751,2342.095032,2342.315488,0.257640,9.561566,12.468186,12.469154,145,3805,600.000000,4,45,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
3,0,Basis,4,2277.076833,2280.544675,2277.249303,2331.934735,2342.081566,2342.315488,0.257181,8.900145,16.862117,17.555897,294,6545,600.000000,4,45,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
4,0,Basis,4,2277.076833,2280.544675,2277.249303,2329.349470,2342.183321,2342.315488,0.263427,8.607751,13.543828,13.764945,519,10395,600.000000,4,45,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
5,0,Basis,4,2277.076833,2280.544675,2277.249303,2332.114670,2342.152653,2342.315488,0.260349,4.822012,8.035870,8.081184,330,6459,600.000000,4,45,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
6,0,Basis,4,2277.076833,2280.544675,2277.249303,2331.707273,2342.206666,2342.315488,0.256473,4.998918,5.810360,6.688619,134,3739,600.000000,4,45,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
7,0,Basis,4,2277.076833,2280.544675,2277.249303,2331.295122,2342.315488,2342.315488,0.252248,6.576818,42.972013,42.975048,865,9237,600.000000,4,45,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
8,0,Basis,4,2277.076833,2280.544675,2277.249303,2331.295122,2342.315488,2342.315488,0.258961,7.823042,41.767472,41.770672,865,9237,600.000000,4,45,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
9,0,Basis,4,2277.076833,2280.544675,2277.249303,2331.295122,2342.315488,2342.315488,0.254667,6.351379,37.559635,37.562713,865,9237,600.000000,4,45,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
