instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,4310.000000,4310.000000,4310.000000,4502.000000,7117.793683,7118.500000,11.060998,11.419379,98.328313,116.309699,37230,963855,600.000000,64,66,66,GUROBI,1,41,0,0,0,0,0,0,0,0,0
1,0,All,64,-9240.330645,-9228.822581,-9238.233871,-8909.169388,-6356.029488,-6355.500000,0.447217,0.791253,60.347819,60.348016,52569,757233,600.000000,64,66,0,GUROBI,1,41,0,0,0,0,0,1,1,1,1
10,0,All,64,-1050.483871,-1042.951613,-1050.483871,-745.020115,1863.000000,1863.000000,0.446452,0.789703,71.286968,71.287160,66339,961134,600.000000,64,66,0,GUROBI,1,41,0,0,0,0,0,1,1,1,1
2,0,All,64,-1893.258065,-1885.419355,-1893.258065,-1539.038895,1199.500000,1199.500000,0.435632,0.813493,113.387876,113.388068,48399,1133600,600.000000,64,66,0,GUROBI,1,41,0,0,0,0,0,1,1,1,1
3,0,All,64,2440.112903,2441.403226,2440.112903,2753.300844,5492.313481,5492.500000,0.473618,0.797289,63.015178,65.438483,73292,911249,600.000000,64,66,0,GUROBI,1,41,0,0,0,0,0,1,1,1,1
4,0,All,64,-5800.193548,-5795.741935,-5800.193548,-5443.502265,-3002.500000,-3002.500000,0.452636,0.945997,84.048085,84.048279,32989,799080,600.000000,64,66,0,GUROBI,1,41,0,0,0,0,0,1,1,1,1
5,0,All,64,-5126.362903,-5119.846774,-5126.362903,-4749.596015,-2268.031214,-2268.000000,0.439462,0.750702,50.787481,50.787674,40363,661136,600.000000,64,66,0,GUROBI,1,41,0,0,0,0,0,1,1,1,1
6,0,All,64,-1734.096774,-1729.080645,-1734.096774,-1432.639208,973.000000,973.000000,0.438345,0.810568,57.013660,59.011428,53790,763248,600.000000,64,66,0,GUROBI,1,41,0,0,0,0,0,1,1,1,1
7,0,All,64,-5535.185484,-5526.000000,-5535.185484,-5216.067969,-2662.500000,-2662.500000,0.473634,0.780342,51.439125,54.925087,26853,562780,600.000000,64,66,0,GUROBI,1,41,0,0,0,0,0,1,1,1,1
8,0,All,64,-3048.403226,-2956.935484,-3048.403226,-2628.235872,383.500000,383.500000,0.455275,0.792065,64.807827,73.513623,84166,1073424,600.000000,64,66,0,GUROBI,1,41,0,0,0,0,0,1,1,1,1
9,0,All,64,-1216.532258,-1210.580645,-1216.532258,-936.014714,1681.953367,1682.000000,0.456144,0.845198,63.096430,63.287714,67308,871276,600.000000,64,66,0,GUROBI,1,41,0,0,0,0,0,1,1,1,1
