instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,404.658413,405.153155,405.120404,407.464837,410.726101,410.763701,19.707457,25.080562,33.223201,106.910619,1375,207895,600.000000,4,35,74,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,New,4,428.704020,429.001148,428.998105,429.820068,431.876143,431.918382,33.712902,36.097334,49.776867,50.118065,586,43276,600.000000,7,72,84,GUROBI,1,4,0,0,0,0,0,0,0,0,0
10,0,New,4,424.048970,424.389896,424.278377,425.207919,427.408319,427.433424,24.120941,27.157050,31.728174,45.569064,554,50611,600.000000,7,49,76,GUROBI,1,4,0,0,0,0,0,0,0,0,0
2,0,New,4,432.610391,432.728872,432.726726,433.652421,435.606277,435.627341,12.149693,13.964529,27.030478,27.403205,430,39980,600.000000,12,13,51,GUROBI,1,9,0,0,0,0,0,0,0,0,0
3,0,New,4,427.538946,428.000861,427.927004,429.207010,432.337732,432.379183,434.337251,437.432945,499.629648,499.630270,2001,195367,600.000000,15,5,51,GUROBI,1,12,0,0,0,0,0,0,0,0,0
4,0,New,4,431.147474,431.274264,431.251292,431.935853,434.315874,434.339302,54.898276,57.307524,70.929350,71.639837,560,45604,600.000000,18,49,49,GUROBI,1,15,0,0,0,0,0,0,0,0,0
5,0,New,4,435.513740,435.513740,435.513740,436.189689,436.798232,436.804770,4.535871,6.696419,7.238592,7.379815,23,3787,600.000000,13,2,50,GUROBI,1,9,0,0,0,0,0,0,0,0,0
6,0,New,4,425.326859,425.820096,425.738907,426.341679,428.937656,428.959057,79.848760,82.815051,92.337572,96.610492,395,42875,600.000000,12,82,82,GUROBI,1,9,0,0,0,0,0,0,0,0,0
7,0,New,4,430.655476,431.042943,430.922702,431.870906,433.542981,433.585078,15.259453,18.352895,28.199400,28.201232,394,28394,600.000000,15,12,66,GUROBI,1,12,0,0,0,0,0,0,0,0,0
8,0,New,4,428.151706,428.288803,428.253092,428.542554,430.241655,430.241655,12.738755,15.518693,17.101531,20.333812,117,13396,600.000000,17,12,42,GUROBI,1,13,0,0,0,0,0,0,0,0,0
9,0,New,4,432.388463,432.592502,432.492106,433.778395,435.299982,435.342316,337.102255,339.088120,340.378389,348.077855,293,29575,600.000000,19,13,64,GUROBI,1,15,0,0,0,0,0,0,0,0,0
