instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,11.724138,13.500000,13.253025,17.587095,46.750000,46.750000,106.437893,107.435396,141.745093,149.253309,8196,586688,600.000000,4,26,26,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Disjunction,4,11.796875,13.500000,13.253025,37.213029,46.750000,46.750000,0.022540,1.444003,7.897903,58.430044,9110,704806,600.000000,4,26,0,GUROBI,1,0,0,0,0,0,0,1,0,0,0
10,0,Disjunction,4,11.724138,13.500000,13.253025,40.371803,46.750000,46.750000,0.055880,1.507628,4.858272,47.335717,4803,466302,600.000000,4,26,0,GUROBI,1,0,0,0,0,0,0,1,0,0,0
2,0,Disjunction,4,11.551185,13.343750,13.096775,40.037000,46.750000,46.750000,0.038043,1.794661,5.093008,64.590747,5608,517291,600.000000,4,26,0,GUROBI,1,0,0,0,0,0,0,1,0,0,0
3,0,Disjunction,4,11.724138,13.500000,13.253025,38.067328,46.750000,46.750000,0.021009,1.831649,10.165481,66.014163,9544,780504,600.000000,4,26,0,GUROBI,1,0,0,0,0,0,0,1,0,0,0
4,0,Disjunction,4,11.724138,13.500000,13.253025,38.047736,46.750000,46.750000,0.017331,1.482225,4.442415,49.030775,8330,591652,600.000000,4,26,0,GUROBI,1,0,0,0,0,0,0,1,0,0,0
5,0,Disjunction,4,11.907328,13.500000,13.253025,37.496109,46.750000,46.750000,0.028840,1.934969,11.546659,31.900531,6098,468406,600.000000,4,26,0,GUROBI,1,0,0,0,0,0,0,1,0,0,0
6,0,Disjunction,4,11.613685,13.289063,13.045946,39.684463,46.500000,46.500000,0.153285,2.176397,3.165314,42.667486,4597,437651,600.000000,4,26,0,GUROBI,1,0,0,0,0,0,0,1,0,0,0
7,0,Disjunction,4,11.617457,13.289063,13.045946,38.137845,46.019531,46.019531,0.086064,1.660306,5.810975,56.549431,7839,749479,600.000000,4,26,0,GUROBI,1,0,0,0,0,0,0,1,0,0,0
8,0,Disjunction,4,11.724138,13.500000,13.253025,37.652838,46.750000,46.750000,0.017978,1.616684,16.405409,37.538916,6989,491276,600.000000,4,26,0,GUROBI,1,0,0,0,0,0,0,1,0,0,0
9,0,Disjunction,4,11.725381,13.500000,13.253025,40.160818,46.750000,46.750000,0.035352,1.755014,7.073229,54.433581,5598,584326,600.000000,4,26,0,GUROBI,1,0,0,0,0,0,0,1,0,0,0
