instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,0.000681,0.001148,0.000738,0.140642,0.150003,0.150003,1.064855,1.783356,2.896747,3.626125,1576,20971,600.000000,4,13,171,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,New,4,0.000710,0.001458,0.001132,0.138428,0.150439,0.150453,0.621006,1.286957,6.326152,6.326336,2235,31108,600.000000,4,5,171,GUROBI,1,0,0,0,0,0,0,0,0,0,0
10,0,New,4,0.000681,0.001148,0.000687,0.139542,0.149997,0.149997,0.636575,1.229987,2.250903,3.234614,1994,24694,600.000000,4,12,171,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,New,4,0.000765,0.002346,0.001018,0.144757,0.151331,0.151343,0.616632,1.407723,3.253856,3.505356,1771,23907,600.000000,4,8,171,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,New,4,0.000710,0.001176,0.000726,0.140612,0.150018,0.150031,0.734406,1.491284,3.064183,3.064341,1388,17749,600.000000,4,14,171,GUROBI,1,0,0,0,0,0,0,0,0,0,0
4,0,New,4,0.000681,0.001147,0.000736,0.138158,0.149547,0.149553,0.710346,1.277943,6.091293,6.091470,1289,19942,600.000000,4,14,170,GUROBI,1,0,0,0,0,0,0,0,0,0,0
5,0,New,4,0.000673,0.001108,0.000799,0.122299,0.149988,0.150003,0.778109,1.468228,7.268697,7.268885,2612,39121,600.000000,4,16,247,GUROBI,1,0,0,0,0,0,0,0,0,0,0
6,0,New,4,0.000710,0.001176,0.000721,0.137630,0.150006,0.150017,0.711088,1.412970,6.043761,6.252199,2240,30386,600.000000,4,13,171,GUROBI,1,0,0,0,0,0,0,0,0,0,0
7,0,New,4,0.000710,0.001458,0.001145,0.139461,0.149988,0.150003,0.482727,1.126943,4.401144,5.102558,1963,26289,600.000000,4,2,171,GUROBI,1,0,0,0,0,0,0,0,0,0,0
8,0,New,4,0.000681,0.001141,0.000736,0.139861,0.149989,0.150003,0.694274,1.428611,2.011457,2.724660,1321,15989,600.000000,4,12,171,GUROBI,1,0,0,0,0,0,0,0,0,0,0
9,0,New,4,0.000680,0.001148,0.000732,0.141604,0.149541,0.149553,0.752170,1.434043,2.248175,2.665494,1098,15527,600.000000,4,12,170,GUROBI,1,0,0,0,0,0,0,0,0,0,0
