instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,-16646.586017,-16604.076548,-16632.927170,-14367.394237,-14340.754812,-14339.353447,2.374040,3.386345,88.390787,88.979757,12740,367674,600.000000,4,5,88,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Term,4,-16656.067219,-16613.570639,-16643.088843,-13462.185641,-13379.323095,-13378.849547,0.031412,0.451938,0.878881,7.420094,1341,46578,600.000000,4,5,0,GUROBI,1,2,2,0,2,0,0,0,0,1,0
10,0,Term,4,-16648.852106,-16606.594654,-16635.307117,-13232.201922,-13210.642465,-13210.105413,0.027818,0.369650,0.792531,0.934725,169,3508,600.000000,4,5,0,GUROBI,1,2,2,0,0,0,0,0,0,1,0
2,0,Term,4,-16655.097919,-16612.246208,-16642.954301,-13260.401859,-13179.529173,-13178.299880,0.028474,0.304466,3.326048,3.326383,1193,22576,600.000000,4,5,0,GUROBI,1,2,2,0,1,0,0,0,0,1,0
3,0,Term,4,-16640.361861,-16598.229226,-16628.672368,-13109.514580,-13041.591795,-13041.135932,0.029505,0.362963,0.507693,0.508872,26,2000,600.000000,4,5,0,GUROBI,1,2,2,0,2,0,0,0,0,1,0
4,0,Term,4,-16645.697535,-16603.184355,-16632.004136,-12791.794631,-12769.104429,-12769.104429,0.029967,0.410945,0.427493,0.434441,3,1509,600.000000,4,5,0,GUROBI,1,3,3,0,1,0,0,0,0,1,0
5,0,Term,4,-16642.200414,-16599.798312,-16634.208750,-13236.347039,-13199.016962,-13198.516629,0.027945,0.336486,0.602685,1.242720,302,5922,600.000000,4,5,0,GUROBI,1,0,0,0,4,0,0,0,0,1,0
6,0,Term,4,-16635.660541,-16593.373920,-16627.654127,-13179.353693,-13110.377098,-13109.179474,0.028275,0.434482,0.744133,0.753707,63,2699,600.000000,4,5,0,GUROBI,1,0,0,0,4,0,0,0,0,1,0
7,0,Term,4,-16658.668445,-16616.387479,-16650.961314,-12830.612735,-12746.013170,-12745.643011,0.029698,0.464911,1.332302,1.848122,445,10161,600.000000,4,5,0,GUROBI,1,2,2,0,2,0,0,0,0,1,0
8,0,Term,4,-16646.693840,-16604.402947,-16634.989103,-13099.317796,-13086.339411,-13086.339411,0.028813,0.347351,0.474613,0.474961,24,2331,600.000000,4,5,0,GUROBI,1,2,2,0,1,0,0,0,0,1,0
9,0,Term,4,-16650.650796,-16608.356283,-16637.109182,-13309.398520,-13283.103605,-13283.103605,0.030912,0.509894,1.483294,1.526522,264,8414,600.000000,4,5,0,GUROBI,1,3,3,0,1,0,0,0,0,1,0
