instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,-11824.657382,-11535.368027,-11800.213600,-9169.857186,-8675.208947,-8674.342607,38.959347,39.716299,56.214276,57.452029,2033,76357,600.000000,64,2,93,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,All,64,-11828.075298,-11520.249197,-11815.605993,-7885.048805,-7876.682872,-7875.896222,0.486558,1.275048,3.795307,3.911572,431,14043,600.000000,64,2,0,GUROBI,1,62,62,0,2,0,0,1,1,1,1
10,0,All,64,-11826.059864,-11559.582004,-11826.059864,-8295.065936,-8283.829459,-8283.829459,0.483569,1.094000,1.242018,1.352995,43,3477,600.000000,64,2,0,GUROBI,1,53,53,0,11,0,0,1,1,1,1
2,0,All,64,-11820.646357,-11533.250993,-11796.281020,-8446.318424,-8424.915279,-8424.156685,0.452127,1.044188,15.084380,16.507442,2065,70020,600.000000,64,2,0,GUROBI,1,39,39,0,25,0,0,1,1,1,1
3,0,All,64,-11820.724408,-11553.786184,-11820.724408,-7846.587576,-7790.059671,-7789.282371,0.457827,1.339402,63.337794,63.338410,10944,324640,600.000000,64,2,0,GUROBI,1,52,52,0,12,0,0,1,1,1,1
4,0,All,64,-11825.328262,-11504.471400,-11801.200941,-8281.939004,-8255.785992,-8254.971559,0.480874,1.248048,8.200711,14.397230,2192,64732,600.000000,64,2,0,GUROBI,1,60,60,0,4,0,0,1,1,1,1
5,0,All,64,-11827.977003,-11556.598087,-11815.495865,-7723.752298,-7656.127267,-7655.423345,0.476987,1.067831,3.166278,9.843063,2546,58386,600.000000,64,2,0,GUROBI,1,56,56,0,8,0,0,1,1,1,1
6,0,All,64,-11818.911185,-11537.698200,-11794.540233,-8299.164371,-8285.769721,-8285.635929,0.473438,1.528721,30.806816,30.807387,3789,130471,600.000000,64,2,0,GUROBI,1,58,58,0,6,0,0,1,1,1,1
7,0,All,64,-11823.762497,-11509.636350,-11799.387924,-7615.854663,-7593.569483,-7593.172618,0.613599,1.482446,8.301248,8.477224,1033,32876,600.000000,64,2,0,GUROBI,1,56,56,0,5,0,0,1,1,1,1
8,0,All,64,-11826.723369,-11537.188159,-11826.723369,-7567.781873,-7533.146432,-7532.413323,0.459997,1.085491,15.022819,16.928803,2930,84485,600.000000,64,2,0,GUROBI,1,48,48,0,16,0,0,1,1,1,1
9,0,All,64,-11828.108381,-11572.217786,-11803.767189,-7318.648355,-7187.409887,-7187.409887,0.485682,0.954090,1.812985,2.236618,403,10654,600.000000,64,2,0,GUROBI,1,60,60,0,4,0,0,1,1,1,1
