instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,2691.439469,2847.575183,2834.251233,3044.285916,3251.785226,3252.000000,4.621891,4.947226,25.471723,25.471907,7982,202825,600.000000,64,18,18,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,NoDisjunction,64,-1682.920635,-1682.920635,-1682.920635,-1175.516730,-1087.000000,-1087.000000,0.179346,0.546438,0.704767,0.704969,88,2038,600.000000,64,18,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
10,0,NoDisjunction,64,1217.621820,1275.173285,1217.621820,1676.865409,1885.927473,1886.000000,0.177017,0.603499,8.853956,11.276897,5956,117032,600.000000,64,18,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
2,0,NoDisjunction,64,909.943667,909.943667,909.943667,1306.353874,1453.000000,1453.000000,0.174234,0.517315,3.476698,3.697087,1064,19507,600.000000,64,18,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
3,0,NoDisjunction,64,970.157468,972.865435,970.157468,1448.417597,1639.979744,1640.000000,0.181401,0.464912,4.439893,5.099306,2461,43930,600.000000,64,18,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
4,0,NoDisjunction,64,526.300122,526.300122,526.300122,1010.758704,1183.972960,1184.000000,0.176932,0.405796,4.034365,4.106481,1344,25944,600.000000,64,18,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
5,0,NoDisjunction,64,790.504225,790.504225,790.504225,1284.304253,1428.000000,1428.000000,0.182484,0.501766,3.782407,3.782596,1378,26451,600.000000,64,18,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
6,0,NoDisjunction,64,995.948522,1021.206581,995.948522,1463.869210,1607.000000,1607.000000,0.175253,0.500890,3.386918,3.713958,1006,23140,600.000000,64,18,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
7,0,NoDisjunction,64,910.133669,955.554304,910.133669,1247.203428,1400.000000,1400.000000,0.184962,0.381683,0.660607,0.848364,291,5682,600.000000,64,18,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
8,0,NoDisjunction,64,1816.412025,1834.887300,1816.412025,2234.114570,2390.885714,2391.000000,0.161194,0.460839,5.230062,5.358846,2581,50662,600.000000,64,18,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
9,0,NoDisjunction,64,1110.659524,1130.416667,1110.659524,1549.689611,1614.000000,1614.000000,0.182092,0.669731,1.112664,1.176723,137,4554,600.000000,64,18,0,GUROBI,1,0,0,0,0,0,0,0,1,1,1
