instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,None,64,4310.000000,4310.000000,4310.000000,4502.000000,7117.815800,7118.500000,0.000016,0.312755,72.334141,85.491846,35725,847992,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,None,64,4841.921832,4841.921832,4841.921832,10193.750000,10208.750000,10208.750000,0.000002,0.010634,0.000002,0.010837,1,7,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,None,64,4445.310421,4445.310421,4445.310421,9023.685490,9413.000000,9413.000000,0.000002,0.202080,0.207068,0.207578,9,323,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,None,64,4151.757531,4151.757531,4151.757531,12774.750000,12774.750000,12774.750000,0.000001,0.000001,0.000001,0.011438,1,0,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
4,0,None,64,4574.808161,4574.808161,4574.808161,11023.316092,11190.000000,11190.000000,0.000002,0.105814,0.107660,0.107755,4,206,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
5,0,None,64,4402.456346,4402.456346,4402.456346,9571.056604,9616.000000,9616.000000,0.000002,0.022893,0.000002,0.023335,1,50,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
6,0,None,64,4563.316741,4563.316741,4563.316741,9491.437500,9570.000000,9570.000000,0.000002,0.019992,0.000002,0.020402,1,37,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
7,0,None,64,4282.293116,4282.293116,4282.293116,5795.917412,8151.416667,8151.416667,0.000002,0.319722,0.416520,0.453361,127,3007,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
8,0,None,64,4481.853261,4481.853261,4481.853261,5599.006918,8000.333333,8000.333333,0.000002,0.324566,0.577749,0.577851,160,4020,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
9,0,None,64,4436.413019,4436.413019,4436.413019,6194.692459,9629.500000,9629.500000,0.000002,0.264311,0.353604,0.368224,115,2081,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
