instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,7579621.830870,7579664.032772,7579664.032747,7580224.211424,7580527.413114,7581128.745397,1.497638,2.231198,38.660723,38.666018,10001,151495,600.000000,4,8,64,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Term,4,7579517.522298,7579560.481826,7579560.430806,7580110.154689,7580423.099311,7580914.964561,0.078464,0.776467,28.766213,28.771154,7706,107373,600.000000,4,8,0,GUROBI,1,0,0,0,0,0,0,0,0,1,0
10,0,Term,4,7579580.077270,7579623.138282,7579623.138282,7580203.501625,7580523.723706,7581082.919389,0.074164,0.752635,15.668858,15.672243,4954,50650,600.000000,4,8,0,GUROBI,1,0,0,0,0,0,0,0,0,1,0
2,0,Term,4,7579370.779160,7579413.094754,7579413.094754,7580014.186704,7580334.194091,7580636.408210,0.068726,0.780239,62.575856,62.576127,11661,151950,600.000000,4,8,0,GUROBI,1,0,0,0,0,0,0,0,0,1,0
3,0,Term,4,7579337.239778,7579380.129708,7579380.129708,7579800.679334,7580190.346172,7580761.303421,0.075396,0.741005,30.543623,30.548797,9531,113492,600.000000,4,8,0,GUROBI,1,0,0,0,0,0,0,0,0,1,0
4,0,Term,4,7579400.702832,7579443.819681,7579443.819680,7580022.526186,7580355.181990,7580896.245675,0.085821,0.834509,16.390306,19.336612,4980,58240,600.000000,4,8,0,GUROBI,1,0,0,0,0,0,0,0,0,1,0
5,0,Term,4,7579486.307822,7579531.057217,7579530.971335,7579984.167524,7580536.757603,7581006.400370,0.091681,0.676292,66.078308,66.080288,14946,200149,600.000000,4,8,0,GUROBI,1,0,0,0,0,0,0,0,0,1,0
6,0,Term,4,7579599.546271,7579641.711107,7579641.711107,7580045.499365,7580489.145730,7581058.146656,0.083555,0.677319,12.286276,12.435039,4502,34683,600.000000,4,8,0,GUROBI,1,0,0,0,0,0,0,0,0,1,0
7,0,Term,4,7579418.212362,7579461.134318,7579461.117312,7580065.078840,7580347.450501,7580986.709954,0.089404,0.878543,27.378867,27.381821,6981,86694,600.000000,4,8,0,GUROBI,1,0,0,0,0,0,0,0,0,1,0
8,0,Term,4,7579439.313431,7579481.542747,7579481.542747,7580084.925489,7580343.105200,7581100.433146,0.065225,0.800259,28.635498,28.640565,9989,104292,600.000000,4,8,0,GUROBI,1,0,0,0,0,0,0,0,0,1,0
9,0,Term,4,7579047.400483,7579090.762303,7579090.762303,7579731.867676,7580110.832902,7580712.440217,0.088290,0.820132,56.761402,56.763100,12482,147337,600.000000,4,8,0,GUROBI,1,0,0,0,0,0,0,0,0,1,0
