instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,22640.366278,23182.847082,23182.847082,32135.339365,32906.881005,32906.880834,5.446639,8.362786,22.779889,22.804760,678,15680,600.000000,4,23,63,GUROBI,1,2,0,0,0,0,0,0,0,0,0
1,0,Basis,4,22568.965813,23122.129931,23112.381635,32195.532631,32855.881005,32855.880834,0.112775,2.895219,14.906401,14.911532,685,14780,600.000000,4,23,0,GUROBI,1,2,0,0,0,0,0,0,0,0,1
10,0,Basis,4,22696.266518,23237.622953,23237.622953,32165.526231,33072.881005,33072.880834,0.115532,2.445674,13.442593,13.445899,645,14943,600.000000,4,23,0,GUROBI,1,2,0,0,0,0,0,0,0,0,1
2,0,Basis,4,22584.834912,23128.937857,23128.937857,31996.966096,32894.478334,32894.713469,0.116362,2.512683,4.292779,21.186297,600,13563,600.000000,4,23,0,GUROBI,1,2,0,0,0,0,0,0,0,0,1
3,0,Basis,4,22647.833222,23190.468769,23189.376519,32078.871061,32876.881005,32876.880834,0.111503,2.843102,26.087752,26.361428,745,19746,600.000000,4,23,0,GUROBI,1,2,0,0,0,0,0,0,0,0,1
4,0,Basis,4,22559.962411,23106.169618,23101.786175,32017.996469,32853.988430,32856.880834,0.117050,2.573681,13.282761,13.344525,647,16091,600.000000,4,23,0,GUROBI,1,2,0,0,0,0,0,0,0,0,1
5,0,Basis,4,22513.725139,23079.973760,23066.499109,31955.902352,32842.881005,32842.880834,0.107125,2.621290,18.016696,18.020824,654,18847,600.000000,4,23,0,GUROBI,1,2,0,0,0,0,0,0,0,0,1
6,0,Basis,4,22558.773859,23109.919671,23109.919671,31780.171754,32826.881005,32826.880834,0.118638,2.246004,12.111393,12.113765,608,13311,600.000000,4,23,0,GUROBI,1,2,0,0,0,0,0,0,0,0,1
7,0,Basis,4,22881.067337,23425.830933,23425.830933,32601.931388,33167.388822,33167.673566,0.112611,2.664506,20.808856,20.836025,623,13169,600.000000,4,23,0,GUROBI,1,2,0,0,0,0,0,0,0,0,1
8,0,Basis,4,22631.233679,23181.018480,23181.018480,32282.255806,32862.956948,32864.503753,0.113429,2.791611,8.136897,8.162354,966,17398,600.000000,4,23,0,GUROBI,1,2,0,0,0,0,0,0,0,0,1
9,0,Basis,4,22356.877518,22893.023038,22887.292044,31814.970256,32553.306093,32553.305916,0.113540,2.724383,15.111107,15.199080,649,17800,600.000000,4,23,0,GUROBI,1,2,0,0,0,0,0,0,0,0,1
