instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,-632.858549,-626.716049,-628.659126,12.686132,59.879161,59.885000,1.017109,1.531855,189.585827,189.586342,36398,1107983,600.000000,4,5,83,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,NoBasis,4,-15561.554211,-15553.315278,-15561.542950,-15033.181963,-14983.600447,-14982.115000,0.152720,0.991507,18.808608,19.580226,4261,94016,600.000000,4,5,0,GUROBI,1,0,0,0,0,0,0,1,1,1,0
10,0,NoBasis,4,-14107.150832,-14104.254412,-14106.569483,-13514.429436,-13446.086826,-13444.755000,0.172834,0.900242,11.961467,11.961801,2973,46264,600.000000,4,5,0,GUROBI,1,0,0,0,0,0,0,1,1,1,0
2,0,NoBasis,4,-11210.782388,-11182.541959,-11210.782388,-10581.149188,-10550.758630,-10549.745000,0.191961,0.924379,6.822423,6.829028,648,14779,600.000000,4,5,0,GUROBI,1,0,0,0,0,0,0,1,1,1,0
3,0,NoBasis,4,-12836.818143,-12805.920553,-12836.818143,-12137.082401,-12057.011453,-12055.840222,0.171364,0.962613,24.409798,24.410046,4410,99051,600.000000,4,5,0,GUROBI,1,0,0,0,0,0,0,1,1,1,0
4,0,NoBasis,4,-10656.620694,-10656.620694,-10656.620694,-10034.520231,-9930.427493,-9929.440000,0.179686,0.840503,77.876341,77.876790,14670,358662,600.000000,4,5,0,GUROBI,1,0,0,0,0,0,0,1,1,1,0
5,0,NoBasis,4,-16200.157724,-16193.900309,-16200.147041,-15593.698170,-15516.592725,-15515.045000,0.162350,0.929308,9.616134,20.335275,4434,84895,600.000000,4,5,0,GUROBI,1,0,0,0,0,0,0,1,1,1,0
6,0,NoBasis,4,-11691.930829,-11690.617260,-11691.919568,-11036.513782,-10965.767316,-10964.675000,0.128280,0.833935,15.902685,15.902919,2727,64022,600.000000,4,5,0,GUROBI,1,0,0,0,0,0,0,1,1,1,0
7,0,NoBasis,4,-14729.368540,-14723.704107,-14729.368540,-14014.314135,-13957.632933,-13956.285000,0.156537,0.862758,12.072131,12.073557,684,13735,600.000000,4,5,0,GUROBI,1,0,0,0,0,0,0,1,1,1,0
8,0,NoBasis,4,-13937.185323,-13931.643208,-13937.185323,-13142.129483,-13063.922240,-13062.880000,0.196423,0.943849,23.471627,23.471912,4293,84394,600.000000,4,5,0,GUROBI,1,0,0,0,0,0,0,1,1,1,0
9,0,NoBasis,4,-11107.241544,-11101.848601,-11107.230283,-10545.809844,-10441.973705,-10440.955000,0.158225,1.080183,13.610170,13.610428,1707,35054,600.000000,4,5,0,GUROBI,1,0,0,0,0,0,0,1,1,1,0
