instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,None,64,-14653654.824261,-14653654.824261,-14653654.824261,-14623744.000000,-14612192.040111,-14610731.000000,0.000020,0.306177,240.258941,447.003288,236738,2410012,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,None,64,-14792213.269387,-14792213.269387,-14792213.269387,-14785757.495007,-14746047.778374,-14740080.870769,0.000002,0.377847,212.804592,600.001314,410550,5684346,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
10,0,None,64,-14661190.640944,-14661190.640944,-14661190.640944,-14639781.648398,-14620536.570812,-14616991.814615,0.000002,0.440935,304.135959,600.001588,305510,4156999,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,None,64,-14714445.010615,-14714445.010615,-14714445.010615,-14694152.812309,-14669728.325312,-14666148.434615,0.000001,0.416191,323.901729,600.001343,326137,4245499,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,None,64,-14676736.136111,-14676736.136111,-14676736.136111,-14659947.251683,-14629206.524904,-14620845.150000,0.000001,0.314200,258.662073,600.001750,337037,4284433,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
4,0,None,64,-14685195.355676,-14685195.355676,-14685195.355676,-14674297.280702,-14645530.159439,-14644065.959235,0.000002,0.259785,145.180821,269.294636,122333,1959885,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
5,0,None,64,-14657348.018315,-14657348.018315,-14657348.018315,-14644860.529268,-14619312.772301,-14615428.093077,0.000001,0.327505,499.578372,600.001313,305086,3533299,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
6,0,None,64,-14690083.339033,-14690083.339033,-14690083.339033,-14670384.308874,-14650044.758812,-14641843.076923,0.000002,0.291681,492.204508,600.001261,297901,4041780,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
7,0,None,64,-14676639.964279,-14676639.964279,-14676639.964279,-14663739.098726,-14636493.454893,-14626302.584616,0.000001,0.340110,284.039006,600.001334,283793,4097867,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
8,0,None,64,-14683821.946914,-14683821.946914,-14683821.946914,-14666428.318835,-14640754.746839,-14634373.550769,0.000001,0.392459,445.328176,600.001315,311270,4136563,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
9,0,None,64,-14735570.257700,-14735570.257700,-14735570.257700,-14719833.206325,-14695553.942484,-14694084.644616,0.000001,0.383717,199.933743,199.933942,93826,1453598,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
