instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,2691.439469,2847.575183,2834.251233,3044.502981,3251.677232,3252.000000,4.318563,4.621375,28.897504,28.934011,10203,275361,600.000000,64,18,18,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Term,64,2684.501007,2842.990888,2827.394946,3231.784127,3418.660063,3419.000000,0.123812,0.444856,23.884338,23.884466,9893,267021,600.000000,64,18,0,GUROBI,1,0,0,0,33,0,0,0,0,1,0
10,0,Term,64,2822.106136,2978.241850,2964.917900,3230.646426,3431.785792,3432.000000,0.132411,0.341965,10.638289,14.701271,6862,150928,600.000000,64,18,0,GUROBI,1,0,0,0,15,0,0,0,0,1,0
2,0,Term,64,2825.106136,2981.241850,2967.917900,3519.375934,3685.733226,3686.000000,0.122086,0.326999,3.819785,5.357873,2169,53701,600.000000,64,18,0,GUROBI,1,0,0,0,0,0,0,0,0,1,0
3,0,Term,64,2691.312196,2849.802077,2834.206135,3173.532232,3321.000000,3321.000000,0.125216,0.318528,4.201734,4.201867,1810,39234,600.000000,64,18,0,GUROBI,1,0,0,0,33,0,0,0,0,1,0
4,0,Term,64,2594.201374,2749.535501,2730.117939,2943.975571,3207.697221,3208.000000,0.126342,0.394785,34.998162,35.299804,14391,353619,600.000000,64,18,0,GUROBI,1,0,0,0,58,0,0,0,0,1,0
5,0,Term,64,2748.793636,2904.929350,2891.605400,3337.704833,3524.823757,3525.000000,0.120303,0.327116,5.741010,6.483066,2681,62084,600.000000,64,18,0,GUROBI,1,9,9,0,0,0,0,0,0,1,0
6,0,Term,64,2673.391850,2828.199317,2809.709509,3011.653339,3188.000000,3188.000000,0.137393,0.327102,5.137445,5.229782,2271,48670,600.000000,64,18,0,GUROBI,1,0,0,0,64,0,0,0,0,1,0
7,0,Term,64,2669.370421,2817.221612,2803.040988,3230.083910,3363.000000,3363.000000,0.127340,0.348014,3.350446,3.591260,904,23135,600.000000,64,18,0,GUROBI,1,0,0,0,64,0,0,0,0,1,0
8,0,Term,64,2646.875366,2804.518597,2780.228247,3046.497655,3232.755389,3233.000000,0.128717,0.380938,12.327008,15.768200,6450,168085,600.000000,64,18,0,GUROBI,1,0,0,0,64,0,0,0,0,1,0
9,0,Term,64,2622.918636,2784.535753,2747.293576,3022.319669,3171.744661,3172.000000,0.132015,0.370369,4.349696,4.438483,1605,39168,600.000000,64,18,0,GUROBI,1,0,0,0,64,0,0,0,0,1,0
