instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,None,4,0.000681,0.000681,0.000681,0.138643,0.150003,0.150003,0.000003,0.650948,3.302127,3.318040,2067,29338,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,None,4,0.000681,0.000681,0.000681,0.114304,0.149989,0.150003,0.000004,1.031412,17.774820,17.774973,1336,25175,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
10,0,None,4,0.000765,0.000765,0.000765,0.138518,0.151328,0.151343,0.000003,0.772971,3.678786,3.678999,2600,32625,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,None,4,0.000710,0.000710,0.000710,0.138478,0.150021,0.150031,0.000003,0.907046,3.217166,3.806481,1921,21889,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,None,4,0.000680,0.000680,0.000680,0.137193,0.149991,0.149994,0.000003,0.869277,6.762697,6.762866,1763,23840,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
4,0,None,4,0.000681,0.000681,0.000681,0.138874,0.149988,0.150003,0.000004,0.802076,1.633826,2.273925,1252,16355,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
5,0,None,4,0.000681,0.000681,0.000681,0.139130,0.149991,0.150003,0.000003,1.170640,1.448356,3.592946,1604,21729,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
6,0,None,4,0.000681,0.000681,0.000681,0.138643,0.150003,0.150003,0.000003,0.958123,3.755232,3.770200,2067,29243,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
7,0,None,4,0.002106,0.002106,0.002106,0.147440,0.157221,0.157222,0.000003,0.747263,8.531249,8.531411,1741,31650,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
8,0,None,4,0.000737,0.000737,0.000737,0.138835,0.150888,0.150893,0.000003,0.802237,8.805050,8.824534,2006,27641,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
9,0,None,4,0.000765,0.000765,0.000765,0.141288,0.150929,0.150929,0.000003,1.171284,6.512389,6.606780,1036,17607,600.000000,0,0,0,GUROBI,1,0,0,0,0,0,0,0,0,0,0
