instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,2691.439469,2847.575183,2834.251233,3044.502981,3251.677232,3252.000000,4.435804,5.160192,55.339373,55.377537,10203,275361,600.000000,64,18,18,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,New,64,2691.439469,2849.887827,2832.800282,3024.587832,3251.715080,3252.000000,4.168342,4.610209,17.155454,26.876392,4527,119279,600.000000,64,18,18,GUROBI,1,0,0,0,0,0,0,0,0,0,0
10,0,New,64,2691.439469,2855.908120,2844.727728,3047.068191,3251.681837,3252.000000,4.006716,4.561083,49.360055,52.258782,6595,166281,600.000000,64,18,18,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,New,64,2677.336294,2839.244994,2803.664428,3050.710686,3281.861196,3282.000000,4.085057,4.843724,33.999142,59.383530,7787,215468,600.000000,64,18,18,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,New,64,2692.013477,2841.514881,2833.607561,3095.492586,3252.000000,3252.000000,4.005271,4.931754,16.490738,24.587249,1937,50474,600.000000,64,17,17,GUROBI,1,0,0,0,0,0,0,0,0,0,0
4,0,New,64,2643.236493,2824.483059,2807.303524,3056.956183,3251.884401,3252.000000,4.505898,5.358483,51.803482,62.118255,7998,215422,600.000000,64,19,19,GUROBI,1,0,0,0,0,0,0,0,0,0,0
5,0,New,64,2691.439469,2849.667752,2839.236167,3044.401545,3251.802083,3252.000000,4.260857,4.846277,31.509662,46.741444,5445,148090,600.000000,64,18,18,GUROBI,1,0,0,0,0,0,0,0,0,0,0
6,0,New,64,2694.873397,2853.645788,2839.799955,3076.678936,3251.720696,3252.000000,4.604390,5.400690,69.503236,69.503447,8931,225528,600.000000,64,17,17,GUROBI,1,0,0,0,0,0,0,0,0,0,0
7,0,New,64,2704.823397,2857.294206,2841.340388,3067.304468,3251.701324,3252.000000,4.672911,5.414201,44.810684,48.919949,4980,130858,600.000000,64,19,19,GUROBI,1,0,0,0,0,0,0,0,0,0,0
8,0,New,64,2692.706731,2845.832937,2820.022351,3079.613340,3270.700358,3271.000000,4.118543,5.345136,63.032051,67.501490,10480,264548,600.000000,64,18,18,GUROBI,1,0,0,0,0,0,0,0,0,0,0
9,0,New,64,2701.707055,2862.908625,2841.449380,3079.011191,3251.688765,3252.000000,3.940144,4.588801,35.115498,39.785465,5880,130964,600.000000,64,16,16,GUROBI,1,0,0,0,0,0,0,0,0,0,0
