instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,11.724138,27.000000,22.160377,25.823389,46.750000,46.750000,612.020573,612.852055,620.767199,659.779247,7972,595000,600.000000,64,2,26,GUROBI,1,20,0,0,0,0,0,0,0,0,0
1,0,NoTerm,64,11.724138,27.000000,22.160377,32.242864,46.750000,46.750000,0.994877,2.435233,22.420040,42.076654,6732,511926,600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,1,1,0,1
10,0,NoTerm,64,11.703125,25.312500,20.775354,35.210056,45.625000,45.625000,3.452200,4.861369,7.401338,57.068843,10649,771373,600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,1,1,0,1
2,0,NoTerm,64,10.991379,25.312500,20.775354,32.614507,43.828125,43.828125,2.420840,3.603141,37.264942,63.601031,9315,746477,600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,1,1,0,1
3,0,NoTerm,64,11.151786,25.312500,20.775354,36.162641,45.937500,45.937500,3.225420,4.894510,8.224324,61.579394,12462,840006,600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,1,1,0,1
4,0,NoTerm,64,11.724536,27.000000,22.160377,40.168431,46.750000,46.750000,1.355155,2.769453,3.463459,53.592127,4659,484468,600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,1,1,0,1
5,0,NoTerm,64,11.312500,25.312500,20.775354,37.696103,45.687500,45.687500,3.516444,5.189615,7.350818,43.680187,4554,446583,600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,1,1,0,1
6,0,NoTerm,64,11.733184,27.062500,22.208432,40.174085,46.812500,46.812500,1.237909,2.419072,10.181370,65.521408,5443,565312,600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,1,1,0,1
7,0,NoTerm,64,11.724138,25.312500,20.775354,32.740170,43.896926,43.896926,2.953180,4.280543,45.092489,57.320581,7276,688892,600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,1,1,0,1
8,0,NoTerm,64,11.724138,27.000000,22.160377,32.473758,46.747099,46.750000,1.304859,2.794303,31.367810,45.132646,6991,538558,600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,1,1,0,1
9,0,NoTerm,64,11.724138,27.000000,22.160377,32.260548,46.750000,46.750000,1.328310,2.930236,30.564036,55.839927,8788,676924,600.000000,64,2,0,GUROBI,1,20,0,0,0,0,0,1,1,0,1
