instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,-14653654.824261,-14653091.031394,-14653401.928243,-14626453.163966,-14612191.444177,-14610731.000000,30.721035,31.059218,227.947681,293.627593,141987,1307347,600.000000,64,19,43,GUROBI,1,32,0,0,0,0,0,0,0,0,0
1,0,Matrix,64,-14677636.401725,-14677296.247252,-14677636.401725,-14663290.576076,-14633719.564496,-14632274.822307,1.330522,1.727146,66.103149,66.113263,33025,482571,600.000000,64,19,0,GUROBI,1,32,0,0,0,0,0,0,1,0,0
10,0,Matrix,64,-14795108.959306,-14794766.117829,-14794988.979788,-14776603.235806,-14744104.831314,-14742630.938461,1.465591,1.861312,62.338198,122.000008,57737,730659,600.000000,64,19,0,GUROBI,1,32,0,0,0,0,0,0,1,0,0
2,0,Matrix,64,-14639227.579436,-14638953.973992,-14639124.531237,-14622507.572745,-14586543.255772,-14585084.969231,1.344481,1.773761,130.905534,456.907767,233435,3275175,600.000000,64,19,0,GUROBI,1,32,0,0,0,0,0,0,1,0,0
3,0,Matrix,64,-14778227.505675,-14777624.871639,-14777938.300083,-14764051.313091,-14733103.033445,-14729271.680000,1.395742,1.919097,164.118514,601.397275,294170,3526858,600.000000,64,19,0,GUROBI,1,32,0,0,0,0,0,0,1,0,0
4,0,Matrix,64,-14810058.957419,-14809308.871330,-14809757.434635,-14792541.744706,-14762277.570165,-14760801.523848,1.347063,1.617009,35.883782,484.734719,231733,2810778,600.000000,64,19,0,GUROBI,1,32,0,0,0,0,0,0,1,0,0
5,0,Matrix,64,-14750553.001222,-14750281.635564,-14750453.164174,-14737743.420385,-14713229.517643,-14711758.416926,1.444661,1.815982,174.452187,533.757522,256795,3253387,600.000000,64,19,0,GUROBI,1,32,0,0,0,0,0,0,1,0,0
6,0,Matrix,64,-14674087.079804,-14673096.298025,-14673755.576349,-14660697.208239,-14635491.832404,-14619616.013846,1.206146,1.625989,328.866524,601.207992,272344,3690587,600.000000,64,19,0,GUROBI,1,32,0,0,0,0,0,0,1,0,0
7,0,Matrix,64,-14777405.326277,-14775984.567286,-14777226.389002,-14765158.788619,-14736592.829891,-14735119.500000,1.414441,1.745776,15.416737,41.171155,23510,353270,600.000000,64,19,0,GUROBI,1,32,0,0,0,0,0,0,1,0,0
8,0,Matrix,64,-14690783.104023,-14688645.644676,-14690724.372826,-14679440.512468,-14650386.132424,-14648921.426154,1.173641,1.411360,64.184570,70.215734,36804,554271,600.000000,64,19,0,GUROBI,1,32,0,0,0,0,0,0,1,0,0
9,0,Matrix,64,-14609309.085369,-14608421.439175,-14609227.081523,-14601765.017686,-14571141.055092,-14569753.553077,1.335310,1.770239,12.021131,43.394082,23761,294911,600.000000,64,19,0,GUROBI,1,32,0,0,0,0,0,0,1,0,0
