instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,3157.377442,3180.305873,3180.305873,3472.201110,3663.639929,3664.000000,0.290238,0.723931,43.326226,43.326375,11388,375619,600.000000,4,13,17,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,New,4,3081.573254,3135.757370,3128.593235,3447.212445,3619.653328,3620.000000,0.259799,0.625783,42.055055,44.316978,11439,315463,600.000000,4,11,16,GUROBI,1,0,0,0,0,0,0,0,0,0,0
10,0,New,4,3162.297014,3214.666728,3203.187649,3484.343413,3667.699253,3668.000000,0.259509,0.615303,34.256031,42.211668,13253,368137,600.000000,4,10,17,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,New,4,3090.507365,3138.747365,3138.747365,3421.590626,3630.673744,3631.000000,0.318146,0.708102,38.906623,40.369797,11798,374313,600.000000,4,18,19,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,New,4,3094.371172,3133.871172,3133.871172,3421.479592,3621.643261,3622.000000,0.316352,0.686116,43.308088,43.308247,11723,397867,600.000000,4,16,17,GUROBI,1,0,0,0,0,0,0,0,0,0,0
4,0,New,4,3186.027528,3225.027528,3225.027528,3478.060827,3668.640136,3669.000000,0.269738,0.645597,24.445950,24.863962,8093,236502,600.000000,4,13,17,GUROBI,1,0,0,0,0,0,0,0,0,0,0
5,0,New,4,3138.365724,3166.845083,3162.850308,3428.150868,3574.853232,3575.000000,0.340584,0.653766,26.249093,26.261256,8027,242255,600.000000,4,17,18,GUROBI,1,0,0,0,0,0,0,0,0,0,0
6,0,New,4,3145.969358,3185.469358,3185.469358,3444.771450,3642.645411,3643.000000,0.330704,0.713543,82.667476,82.717288,18413,522040,600.000000,4,16,16,GUROBI,1,0,0,0,0,0,0,0,0,0,0
7,0,New,4,3148.654424,3185.202217,3177.417677,3437.540580,3629.687034,3630.000000,0.329399,0.662724,35.509082,35.509276,11474,276972,600.000000,4,18,18,GUROBI,1,0,0,0,0,0,0,0,0,0,0
8,0,New,4,3180.784990,3228.548067,3224.666963,3514.776648,3696.641815,3697.000000,0.183565,0.596490,88.895604,89.159545,20090,621816,600.000000,4,3,18,GUROBI,1,0,0,0,0,0,0,0,0,0,0
9,0,New,4,3098.348144,3137.348144,3137.348144,3397.362591,3610.652843,3611.000000,0.338038,0.631235,131.686151,140.267722,29571,990378,600.000000,4,17,17,GUROBI,1,0,0,0,0,0,0,0,0,0,0
