instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,91.764706,95.064171,92.986719,1515.050209,1566.000000,1566.000000,3.539957,6.146406,45.335842,45.336263,835,80182,600.000000,4,9,363,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,NoTerm,4,38.085484,38.128323,38.115847,1350.879773,1387.000000,1387.000000,0.149207,1.446790,16.067783,16.075028,643,43407,600.000000,4,9,0,GUROBI,1,0,0,0,4,9,0,1,1,0,1
10,0,NoTerm,4,27.659779,27.739990,27.659779,1313.989576,1342.000000,1342.000000,0.144318,1.609213,14.659668,14.660081,604,39197,600.000000,4,9,0,GUROBI,1,0,0,0,4,9,0,1,1,0,1
2,0,NoTerm,4,55.493397,55.493397,55.493397,1119.501791,1157.000000,1157.000000,0.148806,1.361033,17.507157,17.507607,747,43509,600.000000,4,9,0,GUROBI,1,0,0,0,4,9,0,1,1,0,1
3,0,NoTerm,4,47.145437,47.216905,47.215386,856.926555,878.000000,878.000000,0.193525,1.114200,8.217723,8.218134,620,22211,600.000000,4,9,0,GUROBI,1,0,0,0,4,9,0,1,1,0,1
4,0,NoTerm,4,24.581848,24.581848,24.581848,1312.501325,1330.000000,1330.000000,0.143365,1.507258,4.270728,9.502572,571,27125,600.000000,4,9,0,GUROBI,1,0,0,0,4,9,0,1,1,0,1
5,0,NoTerm,4,15.149977,15.149977,15.149977,1010.212006,1030.000000,1030.000000,0.170687,1.222016,6.025942,6.026384,542,20689,600.000000,4,9,0,GUROBI,1,0,0,0,4,9,0,1,1,0,1
6,0,NoTerm,4,41.098401,41.102106,41.101979,1175.324723,1206.000000,1206.000000,0.147882,1.415892,28.819782,28.820196,2428,88012,600.000000,4,9,0,GUROBI,1,0,0,0,4,9,0,1,1,0,1
7,0,NoTerm,4,33.949354,36.758312,33.949354,1339.213519,1364.000000,1364.000000,0.154205,1.644857,4.769265,9.072177,554,27874,600.000000,4,9,0,GUROBI,1,0,0,0,4,9,0,1,1,0,1
8,0,NoTerm,4,48.110745,52.334902,48.110745,1338.091949,1383.000000,1383.000000,0.147640,1.433252,4.692457,17.341635,621,39020,600.000000,4,9,0,GUROBI,1,0,0,0,4,9,0,1,1,0,1
9,0,NoTerm,4,17.480726,17.480726,17.480726,1050.843934,1100.000000,1100.000000,0.152770,1.131053,34.955776,35.100333,5365,119032,600.000000,4,9,0,GUROBI,1,0,0,0,4,9,0,1,1,0,1
