instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,0.000681,0.002176,0.001252,0.137978,0.149988,0.150003,416.636639,417.233933,421.922158,421.922425,1484,22566,600.000000,69,171,171,GUROBI,1,24,0,0,0,0,0,0,0,0,0
1,0,Disjunction,64,0.000720,0.002176,0.001288,0.151051,0.159282,0.159286,1.157513,1.774730,9.005389,9.357393,4310,66744,600.000000,69,171,0,GUROBI,1,24,0,0,0,0,2,1,0,0,0
10,0,Disjunction,64,0.000704,0.002301,0.001274,0.133601,0.149998,0.150003,1.127534,1.528780,2.959683,5.450947,3665,42197,600.000000,69,171,0,GUROBI,1,24,0,0,0,0,3,1,0,0,0
2,0,Disjunction,64,-0.059149,-0.057654,-0.058580,0.057822,0.090168,0.090173,1.036205,1.849042,4.206549,4.206743,2439,28384,600.000000,69,171,0,GUROBI,1,24,0,0,0,0,0,1,0,0,0
3,0,Disjunction,64,-0.061369,-0.059802,-0.060799,0.076276,0.087936,0.087944,1.103693,1.897590,3.896297,3.896526,1924,22878,600.000000,69,171,0,GUROBI,1,24,0,0,0,0,0,1,0,0,0
4,0,Disjunction,64,-0.061262,-0.059784,-0.060699,0.066776,0.089791,0.089791,1.111489,2.188195,9.755940,9.756199,5002,55802,600.000000,69,171,0,GUROBI,1,24,0,0,0,0,3,1,0,0,0
5,0,Disjunction,64,-0.123420,-0.121926,-0.122851,-0.002736,0.025444,0.025444,1.122139,1.909072,6.350790,6.723591,2310,36821,600.000000,69,171,0,GUROBI,1,24,0,0,0,0,0,1,0,0,0
6,0,Disjunction,64,-0.121641,-0.120150,-0.121094,-0.004985,0.027233,0.027233,1.066408,1.813878,7.462984,7.463245,2270,39878,600.000000,69,171,0,GUROBI,1,24,0,0,0,0,0,1,0,0,0
7,0,Disjunction,64,0.000783,0.002266,0.001349,0.162404,0.171849,0.171863,1.208483,2.167118,22.376969,22.377238,10778,230055,600.000000,69,171,0,GUROBI,1,24,0,0,0,0,0,1,0,0,0
8,0,Disjunction,64,-0.100170,-0.098674,-0.099884,0.041794,0.049137,0.049137,1.103121,1.905692,4.759034,5.007439,938,15028,600.000000,69,171,0,GUROBI,1,24,0,0,0,0,0,1,0,0,0
9,0,Disjunction,64,0.000725,0.002176,0.001295,0.129847,0.171692,0.171703,0.991181,1.545586,12.001091,12.001379,5630,66719,600.000000,69,171,0,GUROBI,1,24,0,0,0,0,0,1,0,0,0
