instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,479.138796,479.785975,479.447834,480.292249,492.465210,492.514432,3.069690,5.104284,36.681547,41.681438,9028,200891,600.000000,4,22,22,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,NoTerm,4,479.138796,479.785975,479.447834,480.288329,492.475501,492.514449,0.058327,2.040930,18.307298,28.968252,5738,133572,600.000000,4,22,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
10,0,NoTerm,4,479.138796,479.785975,479.447834,480.262128,492.469889,492.514449,0.062038,1.930666,32.497164,33.190211,7044,170626,600.000000,4,22,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
2,0,NoTerm,4,179.571448,179.785975,179.715717,180.738460,192.512562,192.514449,0.063918,1.594419,20.365235,20.365539,4946,104526,600.000000,4,22,0,GUROBI,1,0,0,0,0,0,2,1,1,0,1
3,0,NoTerm,4,479.138796,479.785975,479.447834,480.566433,492.466082,492.514449,0.054528,2.050118,21.532027,28.015766,5352,127775,600.000000,4,22,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
4,0,NoTerm,4,479.138796,479.785975,479.447834,480.262128,492.486477,492.514426,0.054734,1.918298,25.952669,33.752182,6920,155803,600.000000,4,22,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
5,0,NoTerm,4,-1919.176996,-1918.555267,-1919.021931,-1913.257016,-1900.999610,-1900.818255,0.211631,3.260409,12.209020,14.366311,2171,36197,600.000000,4,22,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
6,0,NoTerm,4,-1893.843136,-1893.843136,-1893.843136,-1892.128357,-1880.882252,-1880.787083,0.251278,3.470871,15.059648,15.060907,2658,45779,600.000000,4,22,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
7,0,NoTerm,4,479.138796,479.785975,479.447834,480.262128,492.469789,492.514449,0.058176,1.923167,29.760413,30.016816,6521,157502,600.000000,4,22,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
8,0,NoTerm,4,479.430847,480.053975,479.731508,480.880691,492.757593,492.794449,0.060469,2.064560,30.763080,38.209878,8443,184631,600.000000,4,22,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
9,0,NoTerm,4,475.425801,476.031652,475.715571,476.854768,489.459481,489.508110,0.084044,2.571434,28.128841,35.349801,7362,150753,600.000000,4,22,0,GUROBI,1,0,0,0,0,0,0,1,1,0,1
