instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,4,8.333333,9.333333,8.750000,13.025000,16.000000,16.000000,1.945211,3.474752,3.812943,16.645616,3096,75756,600.000000,4,3,571,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,New,4,8.333333,9.333333,8.750000,13.025000,16.000000,16.000000,1.950561,3.123358,3.462808,13.124062,3096,75756,600.000000,4,3,571,GUROBI,1,0,0,0,0,0,0,0,0,0,0
10,0,New,4,8.333333,9.333333,8.750000,13.025000,16.000000,16.000000,1.856018,2.868720,3.163918,13.139731,3096,75768,600.000000,4,3,571,GUROBI,1,0,0,0,0,0,0,0,0,0,0
2,0,New,4,8.333333,9.333333,8.750000,13.025000,16.000000,16.000000,1.871512,2.891981,3.184331,12.628185,3096,75756,600.000000,4,3,571,GUROBI,1,0,0,0,0,0,0,0,0,0,0
3,0,New,4,8.333333,9.333333,8.750000,13.025000,16.000000,16.000000,1.850881,2.860274,3.152589,12.698924,3096,75756,600.000000,4,3,571,GUROBI,1,0,0,0,0,0,0,0,0,0,0
4,0,New,4,8.333333,9.333333,8.750000,13.025000,16.000000,16.000000,1.854203,2.871641,3.165007,12.698303,3096,75768,600.000000,4,3,571,GUROBI,1,0,0,0,0,0,0,0,0,0,0
5,0,New,4,8.333333,8.333333,8.333333,13.068772,16.000000,16.000000,2.034742,3.140923,3.239760,11.021582,2383,57977,600.000000,4,3,585,GUROBI,1,0,0,0,0,0,0,0,0,0,0
6,0,New,4,8.333333,9.333333,8.750000,13.025000,16.000000,16.000000,1.886868,2.911530,3.212006,12.791548,3096,75756,600.000000,4,3,571,GUROBI,1,0,0,0,0,0,0,0,0,0,0
7,0,New,4,8.333333,9.333333,8.618056,13.025000,16.000000,16.000000,1.971001,2.999975,3.302988,13.030433,3096,75768,600.000000,4,3,571,GUROBI,1,0,0,0,0,0,0,0,0,0,0
8,0,New,4,8.333333,9.333333,8.750000,13.025000,16.000000,16.000000,1.883338,2.907931,3.209568,12.868319,3096,75756,600.000000,4,3,571,GUROBI,1,0,0,0,0,0,0,0,0,0,0
9,0,New,4,8.333333,8.333333,8.333333,13.143110,16.000000,16.000000,2.192160,3.423050,3.831971,10.776985,2358,57161,600.000000,4,14,582,GUROBI,1,0,0,0,0,0,0,0,0,0,0
