instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,-1216923.270104,-935556.416491,-946430.863686,-598852.176802,-125276.170625,12940.219678,51.930270,52.286763,651.931059,651.931230,322672,6103797,600.000000,64,41,41,GUROBI,1,0,0,0,0,0,0,0,0,0,0
1,0,Basis,64,-249665951.993306,-249445379.579848,-249665951.993306,-249116039.949304,-248685180.081416,-248660989.843916,1.240216,1.319818,1.366572,1.366690,69,733,600.000000,64,41,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
10,0,Basis,64,-291612280.035210,-291597317.873952,-291612280.035210,-291184434.076747,-291133820.972799,-291107795.597362,1.160879,1.595622,1.693174,1.693744,83,2200,600.000000,64,41,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
2,0,Basis,64,-223346752.997580,-223247795.073667,-223346752.997580,-222961698.425028,-222956159.347250,-222956159.347250,1.323531,1.598011,1.629223,1.629908,21,682,600.000000,64,41,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
3,0,Basis,64,-124213534.240771,-124019559.972481,-124213534.240771,-123374965.149742,-123128817.276371,-123117150.751423,1.073777,1.406890,1.552617,1.568946,122,2592,600.000000,64,41,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
4,0,Basis,64,-256045330.191620,-256044928.035764,-256045330.191620,-256036037.782482,-256035324.461518,-256035324.465471,1.440037,1.641882,1.653243,1.653767,11,468,600.000000,64,41,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
5,0,Basis,64,-157846187.369830,-157659290.949859,-157846187.369830,-157188357.797756,-156999889.255333,-156984908.568310,1.213298,1.497857,1.575774,1.604416,104,1655,600.000000,64,41,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
6,0,Basis,64,-204026366.869518,-203995208.009944,-204026366.869518,-203762769.003235,-203759629.950737,-203759222.503794,1.272071,1.547759,1.569934,1.570487,30,687,600.000000,64,41,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
7,0,Basis,64,-215204164.746024,-214816063.803277,-215204164.746024,-213959527.150230,-213750337.397295,-213730035.939110,1.243830,1.498834,1.702112,1.702542,216,3093,600.000000,64,41,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
8,0,Basis,64,-158731454.913908,-158480018.324122,-158731454.913908,-158116234.183580,-158003135.480970,-157996205.676689,1.250509,1.562027,1.601429,1.606153,41,943,600.000000,64,41,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
9,0,Basis,64,-370124719.600578,-369920952.028748,-370124719.600578,-368698481.039440,-368515939.664211,-368482942.065405,1.168852,1.437013,1.603703,1.660140,159,3641,600.000000,64,41,0,GUROBI,1,0,0,0,0,0,0,0,0,0,1
